case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,32,0.906721529026151,0.027730006524727405,0.06554846444912155,N,0.906721529026151,L0R1,0.9227920926904528,0.028365946318448573,0.048841960991098436,0.39121265870073374,0.07720790730954699
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,33,0.906721529026151,0.029161711134145694,0.06411675983970329,N,0.906721529026151,L0R1,0.9227920926904526,0.029462510714469835,0.04774539659507761,0.39040784818298796,0.07720790730954744
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,34,0.9067215290261509,0.03063966149459774,0.06263880947925125,N,0.9067215290261509,L0R1,0.9227920926904525,0.03055251721356126,0.046655390095986335,0.3896064362610923,0.07720790730954759
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,35,0.906721529026151,0.032165813788705096,0.06111265718514391,N,0.906721529026151,L0R1,0.9227920926904526,0.03163592209900755,0.045571985210539796,0.3888072396369622,0.07720790730954735
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,36,0.906721529026151,0.03374184709026349,0.05953662388358547,N,0.906721529026151,L0R1,0.9227920926904526,0.032712680256982075,0.04449522705256519,0.3880094901857919,0.07720790730954726
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,37,0.906721529026151,0.035369130273253044,0.05790934070059592,N,0.906721529026151,L0R1,0.9227920926904526,0.033782745916158,0.043425161393389394,0.38721269766174093,0.0772079073095474
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,38,0.906721529026151,0.03704868799814153,0.05622978297570745,N,0.906721529026151,L0R1,0.9227920926904527,0.03484607356933228,0.04236183374021494,0.38641655830340493,0.07720790730954723
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,39,0.906721529026151,0.03878116597672751,0.054497304997121465,N,0.906721529026151,L0R1,0.9227920926904526,0.03590261919710886,0.041305288112438526,0.3856208940042873,0.07720790730954738
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,40,0.9067215290261511,0.04056679565135489,0.05271167532249407,N,0.9067215290261511,L0R1,0.9227920926904527,0.03695234196277642,0.04025556534677093,0.3848256118339203,0.07720790730954735
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,41,0.906721529026151,0.04240535828039411,0.05087311269345487,N,0.906721529026151,L0R1,0.9227920926904529,0.037995206624240115,0.03921270068530724,0.38403067710598326,0.07720790730954735
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,42,0.906721529026151,0.04429614815249333,0.04898232282135564,N,0.906721529026151,L0R1,0.9227920926904526,0.0390311870268859,0.03817672028266145,0.3832360954615801,0.07720790730954735
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,43,0.9067215290261511,0.0462379341865713,0.047040536787277605,N,0.9067215290261511,L0R1,0.9227920926904524,0.04006027122196129,0.03714763608758625,0.3824419009489228,0.07720790730954755
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,44,0.906721529026151,0.04822891840337499,0.045049552570473946,N,0.906721529026151,L0R1,0.9227920926904526,0.041082469032346185,0.03612543827720114,0.3816481480884874,0.07720790730954732
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,45,0.9067215290261511,0.05026668850174282,0.04301178247210614,N,0.9067215290261511,L0R1,0.9227920926904526,0.04209782331673135,0.03511008399281608,0.3808549065839601,0.07720790730954742
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,46,0.906721529026151,0.05234815974293462,0.04093031123091431,N,0.906721529026151,L0R1,0.9227920926904526,0.04310642685740138,0.034101480452146005,0.3800622577862058,0.0772079073095474
