kappa,t,smoothed_f,phase,t_peak1,t_valley,t_peak2
0.014,180,9.455571957827857e-07,1,535,1586,2028
0.014,181,1.0080806221755933e-06,1,535,1586,2028
0.014,182,1.0738330574643337e-06,1,535,1586,2028
0.014,183,1.1429274681769662e-06,1,535,1586,2028
0.014,184,1.2154782175721188e-06,1,535,1586,2028
0.014,185,1.2916009851430924e-06,1,535,1586,2028
0.014,186,1.3714126836259373e-06,1,535,1586,2028
0.014,187,1.4550313736512678e-06,1,535,1586,2028
0.014,188,1.542576176183507e-06,1,535,1586,2028
0.014,189,1.6341671828933082e-06,1,535,1586,2028
0.014,190,1.7299253646118835e-06,1,535,1586,2028
0.014,191,1.8299724780173379e-06,1,535,1586,2028
0.014,192,1.934430970705113e-06,1,535,1586,2028
0.014,193,2.043423884795341e-06,1,535,1586,2028
0.014,194,2.1570747592310012e-06,1,535,1586,2028
0.014,195,2.2755075309207897e-06,1,535,1586,2028
0.014,196,2.398846434880891e-06,1,535,1586,2028
0.014,197,2.5272159035291943e-06,1,535,1586,2028
0.014,198,2.6607404652850168e-06,1,535,1586,2028
0.014,199,2.799544642626141e-06,1,535,1586,2028
0.014,200,2.9437528497538047e-06,1,535,1586,2028
0.014,201,3.093489290014451e-06,1,535,1586,2028
0.014,202,3.248877853225257e-06,1,535,1586,2028
0.014,203,3.410042013048126e-06,1,535,1586,2028
0.014,204,3.5771047245544523e-06,1,535,1586,2028
0.014,205,3.7501883221202023e-06,1,535,1586,2028
0.014,206,3.929414417787992e-06,1,535,1586,2028
0.014,207,4.11490380022964e-06,1,535,1586,2028
0.014,208,4.306776334439417e-06,1,535,1586,2028
0.014,209,4.505150862284657e-06,1,535,1586,2028
0.014,210,4.710145104036775e-06,1,535,1586,2028
0.014,211,4.921875561001891e-06,1,535,1586,2028
0.014,212,5.140457419366343e-06,1,535,1586,2028
0.014,213,5.366004455368288e-06,1,535,1586,2028
0.014,214,5.598628941902444e-06,1,535,1586,2028
0.014,215,5.83844155666074e-06,1,535,1586,2028
0.014,216,6.085551291907349e-06,1,535,1586,2028
0.014,217,6.340065365982114e-06,1,535,1586,2028
0.014,218,6.602089136622002e-06,1,535,1586,2028
0.014,219,6.8717260161856435e-06,1,535,1586,2028
0.014,220,7.149077388861555e-06,1,535,1586,2028
0.014,221,7.4342425299360785e-06,1,535,1586,2028
0.014,222,7.72731852719249e-06,1,535,1586,2028
0.014,223,8.028400204508256e-06,1,535,1586,2028
0.014,224,8.337580047712771e-06,1,535,1586,2028
0.014,225,8.654948132763543e-06,1,535,1586,2028
0.014,226,8.980592056294123e-06,1,535,1586,2028
0.014,227,9.314596868582837e-06,1,535,1586,2028
0.014,228,9.657045008986775e-06,1,535,1586,2028
0.014,229,1.0008016243881308e-05,1,535,1586,2028
0.014,230,1.0367587607141023e-05,1,535,1586,2028
0.014,231,1.0735833343193769e-05,1,535,1586,2028
0.014,232,1.1112824852675363e-05,1,535,1586,2028
0.014,233,1.1498630640708451e-05,1,535,1586,2028
0.014,234,1.1893316267824988e-05,1,535,1586,2028
0.014,235,1.229694430354793e-05,1,535,1586,2028
0.014,236,1.2709574282643947e-05,1,535,1586,2028
0.014,237,1.3131262664055181e-05,1,535,1586,2028
0.014,238,1.3562062792514527e-05,1,535,1586,2028
0.014,239,1.4002024862845368e-05,1,535,1586,2028
0.014,240,1.4451195886943321e-05,1,535,1586,2028
0.014,241,1.4909619663434167e-05,1,535,1586,2028
0.014,242,1.5377336749999073e-05,1,535,1586,2028
0.014,243,1.5854384438355005e-05,1,535,1586,2028
0.014,244,1.6340796731875362e-05,1,535,1586,2028
0.014,245,1.6836604325832936e-05,1,535,1586,2028
0.014,246,1.7341834590244562e-05,1,535,1586,2028
0.014,247,1.7856511555294293e-05,1,535,1586,2028
0.014,248,1.8380655899309238e-05,1,535,1586,2028
0.014,249,1.891428493925999e-05,1,535,1586,2028
0.014,250,1.945741262375512e-05,1,535,1586,2028
0.014,251,2.001004952849721e-05,1,535,1586,2028
0.014,252,2.0572202854165623e-05,1,535,1586,2028
0.014,253,2.11438764266895e-05,1,535,1586,2028
0.014,254,2.1725070699872436e-05,1,535,1586,2028
0.014,255,2.2315782760328644e-05,1,535,1586,2028
0.014,256,2.291600633468884e-05,1,535,1586,2028
0.014,257,2.3525731799032467e-05,1,535,1586,2028
0.014,258,2.4144946190501537e-05,1,535,1586,2028
0.014,259,2.4773633221050073e-05,1,535,1586,2028
0.014,260,2.5411773293281823e-05,1,535,1586,2028
0.014,261,2.6059343518328006e-05,1,535,1586,2028
0.014,262,2.671631773571566e-05,1,535,1586,2028
0.014,263,2.7382666535176333e-05,1,535,1586,2028
0.014,264,2.8058357280344024e-05,1,535,1586,2028
0.014,265,2.8743354134290586e-05,1,535,1586,2028
0.014,266,2.943761808684611e-05,1,535,1586,2028
0.014,267,3.0141106983651276e-05,1,535,1586,2028
0.014,268,3.08537755568882e-05,1,535,1586,2028
0.014,269,3.157557545763589e-05,1,535,1586,2028
0.014,270,3.2306455289796145e-05,1,535,1586,2028
0.014,271,3.304636064553548e-05,1,535,1586,2028
0.014,272,3.379523414218842e-05,1,535,1586,2028
0.014,273,3.4553015460567606e-05,1,535,1586,2028
0.014,274,3.5319641384625923e-05,1,535,1586,2028
0.014,275,3.609504584241597e-05,1,535,1586,2028
0.014,276,3.6879159948292455e-05,1,535,1586,2028
0.014,277,3.767191204630288e-05,1,535,1586,2028
0.014,278,3.8473227754712634e-05,1,535,1586,2028
0.014,279,3.928303001161031e-05,1,535,1586,2028
0.014,280,4.0101239121539926e-05,1,535,1586,2028
0.014,281,4.092777280310665e-05,1,535,1586,2028
0.014,282,4.176254623750345e-05,1,535,1586,2028
0.014,283,4.2605472117906296e-05,1,535,1586,2028
0.014,284,4.3456460699686095e-05,1,535,1586,2028
0.014,285,4.4315419851386207e-05,1,535,1586,2028
0.014,286,4.5182255106415005e-05,1,535,1586,2028
0.014,287,4.605686971540329e-05,1,535,1586,2028
0.014,288,4.693916469917743e-05,1,535,1586,2028
0.014,289,4.7829038902299424e-05,1,535,1586,2028
0.014,290,4.872638904712618e-05,1,535,1586,2028
0.014,291,4.963110978834077e-05,1,535,1586,2028
0.014,292,5.0543093767909216e-05,1,535,1586,2028
0.014,293,5.146223167041739e-05,1,535,1586,2028
0.014,294,5.2388412278743196e-05,1,535,1586,2028
0.014,295,5.3321522530020256e-05,1,535,1586,2028
0.014,296,5.42614475718499e-05,1,535,1586,2028
0.014,297,5.5208070818719504e-05,1,535,1586,2028
0.014,298,5.61612740085858e-05,1,535,1586,2028
0.014,299,5.712093725958288e-05,1,535,1586,2028
0.014,300,5.80869391268154e-05,1,535,1586,2028
0.014,301,5.905915665919862e-05,1,535,1586,2028
0.014,302,6.003746545630761e-05,1,535,1586,2028
0.014,303,6.1021739725199034e-05,1,535,1586,2028
0.014,304,6.201185233716995e-05,1,535,1586,2028
0.014,305,6.30076748844187e-05,1,535,1586,2028
0.014,306,6.400907773657453e-05,1,535,1586,2028
0.014,307,6.501593009706265e-05,1,535,1586,2028
0.014,308,6.60281000592734e-05,1,535,1586,2028
0.014,309,6.704545466250432e-05,1,535,1586,2028
0.014,310,6.806785994764544e-05,1,535,1586,2028
0.014,311,6.909518101257863e-05,1,535,1586,2028
0.014,312,7.012728206726318e-05,1,535,1586,2028
0.014,313,7.116402648848069e-05,1,535,1586,2028
0.014,314,7.220527687421277e-05,1,535,1586,2028
0.014,315,7.325089509762667e-05,1,535,1586,2028
0.014,316,7.430074236064472e-05,1,535,1586,2028
0.014,317,7.535467924707403e-05,1,535,1586,2028
0.014,318,7.641256577527404e-05,1,535,1586,2028
0.014,319,7.747426145034069e-05,1,535,1586,2028
0.014,320,7.853962531578651e-05,1,535,1586,2028
0.014,321,7.960851600469667e-05,1,535,1586,2028
0.014,322,8.068079179034262e-05,1,535,1586,2028
0.014,323,8.17563106362351e-05,1,535,1586,2028
0.014,324,8.283493024559925e-05,1,535,1586,2028
0.014,325,8.391650811025597e-05,1,535,1586,2028
0.014,326,8.500090155889375e-05,1,535,1586,2028
0.014,327,8.608796780471647e-05,1,535,1586,2028
0.014,328,8.71775639924534e-05,1,535,1586,2028
0.014,329,8.826954724471824e-05,1,535,1586,2028
0.014,330,8.936377470770503e-05,1,535,1586,2028
0.014,331,9.046010359620945e-05,1,535,1586,2028
0.014,332,9.15583912379647e-05,1,535,1586,2028
0.014,333,9.265849511728196e-05,1,535,1586,2028
0.014,334,9.376027291798624e-05,1,535,1586,2028
0.014,335,9.486358256563868e-05,1,535,1586,2028
0.014,336,9.596828226903791e-05,1,535,1586,2028
0.014,337,9.707423056099281e-05,1,535,1586,2028
0.014,338,9.818128633836025e-05,1,535,1586,2028
0.014,339,9.928930890134179e-05,1,535,1586,2028
0.014,340,0.0001003981579920343,1,535,1586,2028
0.014,341,0.00010150769383222932,1,535,1586,2028
0.014,342,0.00010261777716045751,1,535,1586,2028
0.014,343,0.00010372826926827445,1,535,1586,2028
0.014,344,0.00010483903203578485,1,535,1586,2028
0.014,345,0.00010594992796640275,1,535,1586,2028
0.014,346,0.0001070608202208459,1,535,1586,2028
0.014,347,0.00010817157265036297,1,535,1586,2028
0.014,348,0.00010928204982919263,1,535,1586,2028
0.014,349,0.0001103921170862543,1,535,1586,2028
0.014,350,0.00011150164053607053,1,535,1586,2028
0.014,351,0.00011261048710892176,1,535,1586,2028
0.014,352,0.00011371852458023426,1,535,1586,2028
0.014,353,0.00011482562159920303,1,535,1586,2028
0.014,354,0.00011593164771665119,1,535,1586,2028
0.014,355,0.0001170364734121283,1,535,1586,2028
0.014,356,0.00011813997012025034,1,535,1586,2028
0.014,357,0.00011924201025628433,1,535,1586,2028
0.014,358,0.00012034246724098083,1,535,1586,2028
0.014,359,0.00012144121552465848,1,535,1586,2028
0.014,360,0.0001225381306105441,1,535,1586,2028
0.014,361,0.00012363308907737333,1,535,1586,2028
0.014,362,0.0001247259686012561,1,535,1586,2028
0.014,363,0.00012581664797681216,1,535,1586,2028
0.014,364,0.00012690500713758205,1,535,1586,2028
0.014,365,0.00012799092717571866,1,535,1586,2028
0.014,366,0.00012907429036096573,1,535,1586,2028
0.014,367,0.000130154980158929,1,535,1586,2028
0.014,368,0.00013123288124864663,1,535,1586,2028
0.014,369,0.00013230787953946493,1,535,1586,2028
0.014,370,0.00013337986218722684,1,535,1586,2028
0.014,371,0.00013444871760977947,1,535,1586,2028
0.014,372,0.0001355143355018083,1,535,1586,2028
0.014,373,0.00013657660684900498,1,535,1586,2028
0.014,374,0.00013763542394157677,1,535,1586,2028
0.014,375,0.0001386906803871046,1,535,1586,2028
0.014,376,0.0001397422711227581,1,535,1586,2028
0.014,377,0.00014079009242687538,1,535,1586,2028
0.014,378,0.00014183404192991543,1,535,1586,2028
0.014,379,0.0001428740186247919,1,535,1586,2028
0.014,380,0.00014390992287659592,1,535,1586,2028
0.014,381,0.0001449416564317168,1,535,1586,2028
0.014,382,0.0001459691224263692,1,535,1586,2028
0.014,383,0.00014699222539453486,1,535,1586,2028
0.014,384,0.00014801087127532843,1,535,1586,2028
0.014,385,0.00014902496741979544,1,535,1586,2028
0.014,386,0.00015003442259715132,1,535,1586,2028
0.014,387,0.00015103914700047112,1,535,1586,2028
0.014,388,0.00015203905225183765,1,535,1586,2028
0.014,389,0.0001530340514069582,1,535,1586,2028
0.014,390,0.00015402405895925813,1,535,1586,2028
0.014,391,0.00015500899084346082,1,535,1586,2028
0.014,392,0.00015598876443866246,1,535,1586,2028
0.014,393,0.00015696329857091176,1,535,1586,2028
0.014,394,0.0001579325135153027,1,535,1586,2028
0.014,395,0.00015889633099759005,1,535,1586,2028
0.014,396,0.00015985467419533678,1,535,1586,2028
0.014,397,0.000160807467738602,1,535,1586,2028
0.014,398,0.00016175463771017908,1,535,1586,2028
0.014,399,0.00016269611164539276,1,535,1586,2028
0.014,400,0.00016363181853146458,1,535,1586,2028
0.014,401,0.0001645616888064552,1,535,1586,2028
0.014,402,0.00016548565435779334,1,535,1586,2028
0.014,403,0.0001664036485203996,1,535,1586,2028
0.014,404,0.0001673156060744148,1,535,1586,2028
0.014,405,0.00016822146324254117,1,535,1586,2028
0.014,406,0.00016912115768700578,1,535,1586,2028
0.014,407,0.00017001462850615472,1,535,1586,2028
0.014,408,0.00017090181623068671,1,535,1586,2028
0.014,409,0.0001717826628195355,1,535,1586,2028
0.014,410,0.00017265711165540874,1,535,1586,2028
0.014,411,0.00017352510753999292,1,535,1586,2028
0.014,412,0.00017438659668883225,1,535,1586,2028
0.014,413,0.00017524152672589012,1,535,1586,2028
0.014,414,0.0001760898466778019,1,535,1586,2028
0.014,415,0.0001769315069678269,1,535,1586,2028
0.014,416,0.00017776645940950788,1,535,1586,2028
0.014,417,0.00017859465720004684,1,535,1586,2028
0.014,418,0.00017941605491340423,1,535,1586,2028
0.014,419,0.00018023060849313064,1,535,1586,2028
0.014,420,0.000181038275244938,1,535,1586,2028
0.014,421,0.00018183901382901887,1,535,1586,2028
0.014,422,0.0001826327842521212,1,535,1586,2028
0.014,423,0.00018341954785938653,1,535,1586,2028
0.014,424,0.00018419926732595859,1,535,1586,2028
0.014,425,0.00018497190664837086,1,535,1586,2028
0.014,426,0.0001857374311357198,1,535,1586,2028
0.014,427,0.00018649580740063082,1,535,1586,2028
0.014,428,0.0001872470033500254,1,535,1586,2028
0.014,429,0.00018799098817569488,1,535,1586,2028
0.014,430,0.00018872773234468958,1,535,1586,2028
0.014,431,0.00018945720758952893,1,535,1586,2028
0.014,432,0.00019017938689824034,1,535,1586,2028
0.014,433,0.00019089424450423312,1,535,1586,2028
0.014,434,0.00019160175587601403,1,535,1586,2028
0.014,435,0.0001923018977067516,1,535,1586,2028
0.014,436,0.00019299464790369498,1,535,1586,2028
0.014,437,0.0001936799855774541,1,535,1586,2028
0.014,438,0.0001943578910311474,1,535,1586,2028
0.014,439,0.0001950283457494231,1,535,1586,2028
0.014,440,0.00019569133238736026,1,535,1586,2028
0.014,441,0.0001963468347592556,1,535,1586,2028
0.014,442,0.00019699483782730184,1,535,1586,2028
0.014,443,0.0001976353276901633,1,535,1586,2028
0.014,444,0.00019826829157145438,1,535,1586,2028
0.014,445,0.00019889371780812732,1,535,1586,2028
0.014,446,0.00019951159583877305,1,535,1586,2028
0.014,447,0.00020012191619184225,1,535,1586,2028
0.014,448,0.00020072467047379058,1,535,1586,2028
0.014,449,0.00020131985135715422,1,535,1586,2028
0.014,450,0.00020190745256856002,1,535,1586,2028
0.014,451,0.00020248746887667596,1,535,1586,2028
0.014,452,0.0002030598960801061,1,535,1586,2028
0.014,453,0.00020362473099523528,1,535,1586,2028
0.014,454,0.00020418197144402838,1,535,1586,2028
0.014,455,0.00020473161624178806,1,535,1586,2028
0.014,456,0.00020527366518487616,1,535,1586,2028
0.014,457,0.00020580811903840308,1,535,1586,2028
0.014,458,0.00020633497952388902,1,535,1586,2028
0.014,459,0.0002068542493069016,1,535,1586,2028
0.014,460,0.00020736593198467413,1,535,1586,2028
0.014,461,0.00020787003207370852,1,535,1586,2028
0.014,462,0.00020836655499736626,1,535,1586,2028
0.014,463,0.00020885550707345216,1,535,1586,2028
0.014,464,0.00020933689550179405,1,535,1586,2028
0.014,465,0.00020981072835182208,1,535,1586,2028
0.014,466,0.0002102770145501518,1,535,1586,2028
0.014,467,0.00021073576386817385,1,535,1586,2028
0.014,468,0.00021118698690965405,1,535,1586,2028
0.014,469,0.00021163069509834705,1,535,1586,2028
0.014,470,0.00021206690066562724,1,535,1586,2028
0.014,471,0.00021249561663813914,1,535,1586,2028
0.014,472,0.00021291685682547172,1,535,1586,2028
0.014,473,0.00021333063580785823,1,535,1586,2028
0.014,474,0.00021373696892390534,1,535,1586,2028
0.014,475,0.0002141358722583546,1,535,1586,2028
0.014,476,0.00021452736262987814,1,535,1586,2028
0.014,477,0.00021491145757891197,1,535,1586,2028
0.014,478,0.00021528817535552944,1,535,1586,2028
0.014,479,0.0002156575349073572,1,535,1586,2028
0.014,480,0.00021601955586753608,1,535,1586,2028
0.014,481,0.00021637425854272968,1,535,1586,2028
0.014,482,0.00021672166390118258,1,535,1586,2028
0.014,483,0.00021706179356083066,1,535,1586,2028
0.014,484,0.00021739466977746535,1,535,1586,2028
0.014,485,0.0002177203154329548,1,535,1586,2028
0.014,486,0.00021803875402352273,1,535,1586,2028
0.014,487,0.00021835000964808823,1,535,1586,2028
0.014,488,0.0002186541069966674,1,535,1586,2028
0.014,489,0.0002189510713388393,1,535,1586,2028
0.014,490,0.0002192409285122778,1,535,1586,2028
0.014,491,0.00021952370491135114,1,535,1586,2028
0.014,492,0.00021979942747579038,1,535,1586,2028
0.014,493,0.00022006812367942932,1,535,1586,2028
0.014,494,0.00022032982151901618,1,535,1586,2028
0.014,495,0.00022058454950310002,1,535,1586,2028
0.014,496,0.00022083233664099144,1,535,1586,2028
0.014,497,0.000221073212431801,1,535,1586,2028
0.014,498,0.00022130720685355494,1,535,1586,2028
0.014,499,0.0002215343503523904,1,535,1586,2028
0.014,500,0.00022175467383183116,1,535,1586,2028
0.014,501,0.0002219682086421449,1,535,1586,2028
0.014,502,0.0002221749865697832,1,535,1586,2028
0.014,503,0.00022237503982690525,1,535,1586,2028
0.014,504,0.00022256840104098634,1,535,1586,2028
0.014,505,0.00022275510324451205,1,535,1586,2028
0.014,506,0.0002229351798647591,1,535,1586,2028
0.014,507,0.00022310866471366347,1,535,1586,2028
0.014,508,0.0002232755919777769,1,535,1586,2028
0.014,509,0.00022343599620831248,1,535,1586,2028
0.014,510,0.00022358991231127975,1,535,1586,2028
0.014,511,0.00022373737553771041,1,535,1586,2028
0.014,512,0.00022387842147397502,1,535,1586,2028
0.014,513,0.00022401308603219118,1,535,1586,2028
0.014,514,0.00022414140544072396,1,535,1586,2028
0.014,515,0.0002242634162347793,1,535,1586,2028
0.014,516,0.00022437915524709,1,535,1586,2028
0.014,517,0.0002244886595986958,1,535,1586,2028
0.014,518,0.0002245919666898171,1,535,1586,2028
0.014,519,0.00022468911419082306,1,535,1586,2028
0.014,520,0.00022478014003329475,1,535,1586,2028
0.014,521,0.00022486508240118262,1,535,1586,2028
0.014,522,0.00022494397972205947,1,535,1586,2028
0.014,523,0.00022501687065846902,1,535,1586,2028
0.014,524,0.00022508379409936976,1,535,1586,2028
0.014,525,0.00022514478915167466,1,535,1586,2028
0.014,526,0.00022519989513188684,1,535,1586,2028
0.014,527,0.00022524915155783105,1,535,1586,2028
0.014,528,0.00022529259814048146,1,535,1586,2028
0.014,529,0.00022533027477588524,1,535,1586,2028
0.014,530,0.00022536222153718237,1,535,1586,2028
0.014,531,0.00022538847866672147,1,535,1586,2028
0.014,532,0.0002254090865682717,1,535,1586,2028
0.014,533,0.00022542408579933056,1,535,1586,2028
0.014,534,0.00022543351706352755,1,535,1586,2028
0.014,535,0.0002254374212031236,1,535,1586,2028
0.014,536,0.00022543583919160606,1,535,1586,2028
0.014,537,0.00022542881212637915,1,535,1586,2028
0.014,538,0.00022541638122154938,1,535,1586,2028
0.014,539,0.0002253985878008065,1,535,1586,2028
0.014,540,0.00022537547329039886,1,535,1586,2028
0.014,541,0.0002253470792122032,1,535,1586,2028
0.014,542,0.00022531344717688926,1,535,1586,2028
0.014,543,0.0002252746188771775,1,535,1586,2028
0.014,544,0.00022523063608119147,1,535,1586,2028
0.014,545,0.00022518154062590252,1,535,1586,2028
0.014,546,0.0002251273744106683,1,535,1586,2028
0.014,547,0.0002250681793908633,1,535,1586,2028
0.014,548,0.00022500399757160208,1,535,1586,2028
0.014,549,0.00022493487100155377,1,535,1586,2028
0.014,550,0.00022486084176684873,1,535,1586,2028
0.014,551,0.0002247819519850753,1,535,1586,2028
0.014,552,0.00022469824379936815,1,535,1586,2028
0.014,553,0.00022460975937258572,1,535,1586,2028
0.014,554,0.00022451654088157793,1,535,1586,2028
0.014,555,0.0002244186305115428,1,535,1586,2028
0.014,556,0.00022431607045047175,1,535,1586,2028
0.014,557,0.00022420890288368312,1,535,1586,2028
0.014,558,0.0002240971699884431,1,535,1586,2028
0.014,559,0.00022398091392867399,1,535,1586,2028
0.014,560,0.00022386017684974886,1,535,1586,2028
0.014,561,0.00022373500087337236,1,535,1586,2028
0.014,562,0.00022360542809254675,1,535,1586,2028
0.014,563,0.000223471500566623,1,535,1586,2028
0.014,564,0.00022333326031643614,1,535,1586,2028
0.014,565,0.00022319074931952427,1,535,1586,2028
0.014,566,0.00022304400950543072,1,535,1586,2028
0.014,567,0.00022289308275108864,1,535,1586,2028
0.014,568,0.0002227380108762876,1,535,1586,2028
0.014,569,0.00022257883563922152,1,535,1586,2028
0.014,570,0.00022241559873211692,1,535,1586,2028
0.014,571,0.00022224834177694169,1,535,1586,2028
0.014,572,0.00022207710632119292,1,535,1586,2028
0.014,573,0.0002219019338337634,1,535,1586,2028
0.014,574,0.00022172286570088664,1,535,1586,2028
0.014,575,0.0002215399432221588,1,535,1586,2028
0.014,576,0.0002213532076066378,1,535,1586,2028
0.014,577,0.00022116269996901852,1,535,1586,2028
0.014,578,0.0002209684613258832,1,535,1586,2028
0.014,579,0.0002207705325920269,1,535,1586,2028
0.014,580,0.00022056895457685694,1,535,1586,2028
0.014,581,0.00022036376798086597,1,535,1586,2028
0.014,582,0.0002201550133921774,1,535,1586,2028
0.014,583,0.0002199427312831634,1,535,1586,2028
0.014,584,0.0002197269620071339,1,535,1586,2028
0.014,585,0.00021950774579509652,1,535,1586,2028
0.014,586,0.0002192851227525865,1,535,1586,2028
0.014,587,0.00021905913285656585,1,535,1586,2028
0.014,588,0.00021882981595239119,1,535,1586,2028
0.014,589,0.0002185972117508497,1,535,1586,2028
0.014,590,0.00021836135982526188,1,535,1586,2028
0.014,591,0.00021812229960865154,1,535,1586,2028
0.014,592,0.00021788007039098083,1,535,1586,2028
0.014,593,0.0002176347113164512,1,535,1586,2028
0.014,594,0.0002173862613808684,1,535,1586,2028
0.014,595,0.0002171347594290712,1,535,1586,2028
0.014,596,0.00021688024415242364,1,535,1586,2028
0.014,597,0.0002166227540863689,1,535,1586,2028
0.014,598,0.00021636232760804564,1,535,1586,2028
0.014,599,0.00021609900293396503,1,535,1586,2028
0.014,600,0.00021583281811774784,1,535,1586,2028
0.014,601,0.00021556381104792136,1,535,1586,2028
0.014,602,0.0002152920194457753,1,535,1586,2028
0.014,603,0.00021501748086327587,1,535,1586,2028
0.014,604,0.0002147402326810372,1,535,1586,2028
0.014,605,0.0002144603121063499,1,535,1586,2028
0.014,606,0.00021417775617126562,1,535,1586,2028
0.014,607,0.00021389260173073705,1,535,1586,2028
0.014,608,0.00021360488546081293,1,535,1586,2028
0.014,609,0.00021331464385688698,1,535,1586,2028
0.014,610,0.00021302191323200036,1,535,1586,2028
0.014,611,0.000212726729715197,1,535,1586,2028
0.014,612,0.00021242912924993078,1,535,1586,2028
0.014,613,0.00021212914759252452,1,535,1586,2028
0.014,614,0.00021182682031067944,1,535,1586,2028
0.014,615,0.00021152218278203472,1,535,1586,2028
0.014,616,0.00021121527019277687,1,535,1586,2028
0.014,617,0.00021090611753629752,1,535,1586,2028
0.014,618,0.0002105947596118995,1,535,1586,2028
0.014,619,0.0002102812310235503,1,535,1586,2028
0.014,620,0.00020996556617868282,1,535,1586,2028
0.014,621,0.00020964779928704167,1,535,1586,2028
0.014,622,0.00020932796435957552,1,535,1586,2028
0.014,623,0.0002090060952073742,1,535,1586,2028
0.014,624,0.00020868222544065022,1,535,1586,2028
0.014,625,0.00020835638846776358,1,535,1586,2028
0.014,626,0.00020802861749429037,1,535,1586,2028
0.014,627,0.0002076989455221331,1,535,1586,2028
0.014,628,0.00020736740534867321,1,535,1586,2028
0.014,629,0.00020703402956596451,1,535,1586,2028
0.014,630,0.00020669885055996762,1,535,1586,2028
0.014,631,0.00020636190050982403,1,535,1586,2028
0.014,632,0.0002060232113871699,1,535,1586,2028
0.014,633,0.00020568281495548813,1,535,1586,2028
0.014,634,0.00020534074276949916,1,535,1586,2028
0.014,635,0.00020499702617458933,1,535,1586,2028
0.014,636,0.00020465169630627593,1,535,1586,2028
0.014,637,0.00020430478408970905,1,535,1586,2028
0.014,638,0.00020395632023920913,1,535,1586,2028
0.014,639,0.00020360633525784002,1,535,1586,2028
0.014,640,0.0002032548594370165,1,535,1586,2028
0.014,641,0.00020290192285614642,1,535,1586,2028
0.014,642,0.00020254755538230606,1,535,1586,2028
0.014,643,0.00020219178666994886,1,535,1586,2028
0.014,644,0.0002018346461606465,1,535,1586,2028
0.014,645,0.00020147616308286228,1,535,1586,2028
0.014,646,0.00020111636645175568,1,535,1586,2028
0.014,647,0.00020075528506901784,1,535,1586,2028
0.014,648,0.00020039294752273784,1,535,1586,2028
0.014,649,0.00020002938218729836,1,535,1586,2028
0.014,650,0.00019966461722330115,1,535,1586,2028
0.014,651,0.00019929868057752109,1,535,1586,2028
0.014,652,0.0001989315999828888,1,535,1586,2028
0.014,653,0.0001985634029585007,1,535,1586,2028
0.014,654,0.00019819411680965706,1,535,1586,2028
0.014,655,0.00019782376862792644,1,535,1586,2028
0.014,656,0.00019745238529123648,1,535,1586,2028
0.014,657,0.00019707999346399107,1,535,1586,2028
0.014,658,0.0001967066195972122,1,535,1586,2028
0.014,659,0.00019633228992870742,1,535,1586,2028
0.014,660,0.00019595703048326134,1,535,1586,2028
0.014,661,0.00019558086707285128,1,535,1586,2028
0.014,662,0.00019520382529688657,1,535,1586,2028
0.014,663,0.00019482593054247072,1,535,1586,2028
0.014,664,0.00019444720798468638,1,535,1586,2028
0.014,665,0.00019406768258690236,1,535,1586,2028
0.014,666,0.00019368737910110275,1,535,1586,2028
0.014,667,0.00019330632206823674,1,535,1586,2028
0.014,668,0.00019292453581858993,1,535,1586,2028
0.014,669,0.00019254204447217586,1,535,1586,2028
0.014,670,0.00019215887193914748,1,535,1586,2028
0.014,671,0.00019177504192022837,1,535,1586,2028
0.014,672,0.00019139057790716323,1,535,1586,2028
0.014,673,0.00019100550318318696,1,535,1586,2028
0.014,674,0.0001906198408235124,1,535,1586,2028
0.014,675,0.00019023361369583581,1,535,1586,2028
0.014,676,0.00018984684446086029,1,535,1586,2028
0.014,677,0.00018945955557283603,1,535,1586,2028
0.014,678,0.0001890717692801177,1,535,1586,2028
0.014,679,0.00018868350762573822,1,535,1586,2028
0.014,680,0.0001882947924479986,1,535,1586,2028
0.014,681,0.00018790564538107336,1,535,1586,2028
0.014,682,0.00018751608785563153,1,535,1586,2028
0.014,683,0.0001871261410994726,1,535,1586,2028
0.014,684,0.00018673582613817696,1,535,1586,2028
0.014,685,0.00018634516379577063,1,535,1586,2028
0.014,686,0.00018595417469540406,1,535,1586,2028
0.014,687,0.00018556287926004453,1,535,1586,2028
0.014,688,0.00018517129771318153,1,535,1586,2028
0.014,689,0.00018477945007954537,1,535,1586,2028
0.014,690,0.00018438735618583822,1,535,1586,2028
0.014,691,0.00018399503566147738,1,535,1586,2028
0.014,692,0.00018360250793935054,1,535,1586,2028
0.014,693,0.00018320979225658273,1,535,1586,2028
0.014,694,0.00018281690765531433,1,535,1586,2028
0.014,695,0.00018242387298349053,1,535,1586,2028
0.014,696,0.00018203070689566092,1,535,1586,2028
0.014,697,0.0001816374278537898,1,535,1586,2028
0.014,698,0.00018124405412807662,1,535,1586,2028
0.014,699,0.00018085060379778608,1,535,1586,2028
0.014,700,0.00018045709475208776,1,535,1586,2028
0.014,701,0.00018006354469090512,1,535,1586,2028
0.014,702,0.00017966997112577314,1,535,1586,2028
0.014,703,0.00017927639138070502,1,535,1586,2028
0.014,704,0.00017888282259306707,1,535,1586,2028
0.014,705,0.0001784892817144615,1,535,1586,2028
0.014,706,0.00017809578551161771,1,535,1586,2028
0.014,707,0.00017770235056729057,1,535,1586,2028
