spec,round,Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
dense_bx_near_dy3,2,16,0.12,7,7,15,10,58,7,8,3,2,clear,43,470,221,12000,ok,0.053266748058501734,0.6547275881122535,0.6014608400537518,0.002837719333428455,0.001857933134915124,0.00015115608079447297,0.12307408473556235,0.008781504742236181,0.09793234042738821,0.2355948373296568,0.7644051626693317,1.9953271028037383,43,470,34.5,179.5,0.9999999999989883,9.952512852638244e-13,1.011761419453806,1.3370800833421437,0.9953271028037383,0.08559483732965681,0.29673325194149824,0.5547275881122535,0.5914608400537518,0.08559483732965681
dense_bx_near_dy3,2,16,0.12,7,7,16,10,58,7,9,3,2,clear,51,470,225,12000,ok,0.07094255808431936,0.7368075241946634,0.6658649661103441,0.002533270960066414,0.0018665331042007729,0.00017971672222783105,0.11621184869637861,0.010368379892751418,0.09838604128650262,0.2322928332447544,0.7677071667542269,1.9176201372997712,51,470,39.0,179.5,0.9999999999989813,9.99248399842804e-13,0.9483218715965795,1.2608295885315515,0.9176201372997712,0.0822928332447544,0.2790574419156806,0.6368075241946635,0.6558649661103441,0.0822928332447544
dense_bx_near_dy3,2,16,0.12,7,7,17,10,58,7,10,3,2,clear,59,469,229,12000,ok,0.09214008853327765,0.8164486226055861,0.7243085340723086,0.002295633052380223,0.0018742664436236906,0.00021151983268623216,0.10889300369617942,0.012124074817839602,0.09878981930922513,0.2293812211604433,0.7706187788385389,1.847191011235955,59,470,43.0,179.5,0.9999999999989821,9.97413918022338e-13,0.887767367659639,1.187752202763742,0.8471910112359551,0.0793812211604433,0.2578599114667223,0.7164486226055862,0.7143085340723085,0.0793812211604433
dense_bx_near_dy3,2,16,0.14,7,7,9,10,58,7,2,3,2,clear,10,407,170,12000,ok,0.0030888537598827426,0.2757784979186093,0.27268964415872654,0.007899431566920146,0.0021784933719360845,2.440018889641772e-05,0.1617279476546997,0.0016693224539860627,0.11456562900145467,0.2116000096445553,0.7883999903544292,2.434250764525994,9,407,9.0,154.5,0.9999999999989844,9.985464338359366e-13,1.2415159713053276,1.6269350964927491,1.434250764525994,0.06160000964455531,0.3469111462401172,0.1757784979186093,0.26268964415872653,0.06160000964455531
dense_bx_near_dy3,2,16,0.14,7,7,10,10,58,7,3,3,2,clear,13,407,174,12000,ok,0.004762839592887432,0.31310675300902524,0.3083439134161378,0.006849953465488179,0.002144766687841924,3.2625229574863575e-05,0.16257706164081684,0.002188278692625147,0.11278983909880406,0.22353162973487894,0.7764683702641098,2.3795180722891565,12,407,11.5,154.5,0.9999999999989887,9.950984007227555e-13,1.2398196527798566,1.6194654082101625,1.3795180722891565,0.07353162973487895,0.34523716040711255,0.21310675300902523,0.2983439134161378,0.07353162973487895
dense_bx_near_dy3,2,16,0.14,7,7,11,10,58,7,4,3,2,clear,17,407,178,12000,ok,0.007402526333225988,0.368047741832638,0.36064521549941203,0.005795517974241984,0.002133027303170227,4.290147441901082e-05,0.15773497297399275,0.002827650905724034,0.11217015707948663,0.2276062014447816,0.7723937985542046,2.2941176470588234,17,407,15.0,155.0,0.9999999999989864,9.963990976722968e-13,1.2014307484209126,1.569403336873803,1.2941176470588234,0.07760620144478161,0.342597473666774,0.268047741832638,0.350645215499412,0.07760620144478161
dense_bx_near_dy3,2,16,0.14,7,7,12,10,58,7,5,3,2,clear,22,408,182,12000,ok,0.011265301805132709,0.4334348329777636,0.4221695311726309,0.004922182714030005,0.0021334454425416304,5.544987381355523e-05,0.15143261152179682,0.0035982375276508434,0.11219972258729274,0.22738667752682207,0.7726133224721646,2.23121387283237,22,408,18.0,155.0,0.9999999999989867,9.976930624829163e-13,1.1634564501183806,1.5242702918814852,1.2312138728323698,0.07738667752682207,0.3387346981948673,0.33343483297776355,0.4121695311726309,0.07738667752682207
dense_bx_near_dy3,2,16,0.14,7,7,13,10,58,7,6,3,2,clear,27,408,186,12000,ok,0.016678341668808078,0.5060599221692117,0.4893815805004036,0.004228689498301359,0.0021399702783881486,7.052752826397069e-05,0.1434522822432678,0.004512173367118886,0.11254135050837552,0.22504901359309235,0.7749509864058933,2.1586402266288953,27,408,21.5,155.0,0.9999999999989856,9.961098598332862e-13,1.1144888239791932,1.466160768029522,1.1586402266288953,0.07504901359309235,0.3333216583311919,0.4060599221692117,0.4793815805004036,0.07504901359309235
dense_bx_near_dy3,2,16,0.14,7,7,14,10,58,7,7,3,2,clear,33,408,189,12000,ok,0.02395189279811834,0.5825734858389168,0.5586215930407984,0.003688986497542377,0.0021491057230859593,8.835820912284107e-05,0.13735966158699475,0.0055683553145307926,0.11302077039688388,0.22182511327784893,0.7781748867211399,2.0891364902506964,33,408,25.0,154.5,0.999999999998989,9.95333527794513e-13,1.0640523971558187,1.4069225319308323,1.0891364902506964,0.07182511327784893,0.32604810720188165,0.4825734858389168,0.5486215930407984,0.07182511327784893
dense_bx_near_dy3,2,16,0.14,7,7,15,10,58,7,8,3,2,clear,39,408,193,12000,ok,0.033469775658221436,0.6614595662421024,0.627989790583881,0.003263947173164815,0.002158969081398735,0.00010924357964611238,0.13113986933966662,0.006802841609162727,0.11353892588075987,0.21837913452764993,0.7816208654713336,2.021917808219178,39,408,28.0,154.5,0.9999999999989835,9.998165404309702e-13,1.013039662130303,1.3471383047384708,1.021917808219178,0.06837913452764993,0.3165302243417785,0.5614595662421025,0.617989790583881,0.06837913452764993
dense_bx_near_dy3,2,16,0.14,7,7,16,10,58,7,9,3,2,clear,46,408,196,12000,ok,0.045549857176030585,0.7405301204568193,0.6949802632807888,0.00292842420026259,0.0021685863257691206,0.00013338930407279256,0.125908231913454,0.008203209440322058,0.11404454653986314,0.21505181387428116,0.7849481861247032,1.9514824797843666,46,408,31.0,154.5,0.9999999999989845,9.98676450962319e-13,0.9593317648931907,1.2833356031063423,0.9514824797843666,0.06505181387428116,0.30445014282396937,0.6405301204568193,0.6849802632807888,0.06505181387428116
dense_bx_near_dy3,2,16,0.14,7,7,17,10,58,7,10,3,2,clear,53,408,200,12000,ok,0.0605459475414088,0.8185506158287454,0.7580046682873366,0.0026601805872646816,0.002177492457921179,0.00016106315428720148,0.1196248667905235,0.009800603578012464,0.11451314584338772,0.21200445744328833,0.7879955425556961,1.8783068783068784,53,408,34.5,154.5,0.9999999999989846,9.97018129040267e-13,0.9034743659248444,1.2159586510484264,0.8783068783068784,0.062004457443288336,0.2894540524585912,0.7185506158287455,0.7480046682873366,0.062004457443288336
dense_bx_near_dy3,2,16,0.16,7,7,9,10,58,7,2,3,2,clear,10,358,151,12000,ok,0.0017093671070863266,0.30068224436709956,0.29897287726001326,0.008188375522737126,0.002462099129897221,1.3996939779037648e-05,0.15824461368984527,0.001122603189759994,0.12910582336161364,0.19203139278559386,0.8079686072133994,2.41522491349481,9,358,8.0,136.5,0.9999999999989932,9.953193736397884e-13,1.1863351235085273,1.56769473069991,1.4152249134948098,0.04203139278559387,0.3482906328929137,0.20068224436709955,0.28897287726001325,0.04203139278559387
dense_bx_near_dy3,2,16,0.16,7,7,10,10,58,7,3,3,2,clear,13,359,154,12000,ok,0.0026695186092331635,0.3319240488295217,0.32925453022028855,0.007288980472260695,0.002419387910192089,1.9458069013037058e-05,0.1635630532779513,0.0015038930053858353,0.12688202424621012,0.2058277104954558,0.7941722895035318,2.352542372881356,12,359,10.5,137.0,0.9999999999989876,9.997317743002083e-13,1.186804445567459,1.56069029349537,1.3525423728813561,0.05582771049545582,0.34733048139076683,0.2319240488295217,0.31925453022028855,0.05582771049545582
dense_bx_near_dy3,2,16,0.16,7,7,11,10,58,7,4,3,2,clear,16,359,158,12000,ok,0.0042168123365523445,0.3819302904735124,0.37771347813696005,0.006288081287799656,0.0024016087127703804,2.6515658747637544e-05,0.16022173090618846,0.0020033621010980126,0.1259459272555713,0.2115032878865567,0.7884967121124317,2.2866666666666666,16,359,13.0,137.0,0.9999999999989884,9.986908409584584e-13,1.1647053763841282,1.5308915573724273,1.2866666666666666,0.06150328788655671,0.3457831876634476,0.28193029047351237,0.36771347813696004,0.06150328788655671
dense_bx_near_dy3,2,16,0.16,7,7,12,10,58,7,5,3,2,clear,21,359,161,12000,ok,0.0065323603717361645,0.4418442385894542,0.43531187821771805,0.005428051768963914,0.0023983534008820005,3.545799027131226e-05,0.15679208343898962,0.0026038170260429955,0.12577182067088058,0.2124892775537355,0.7875107224452537,2.216393442622951,21,359,15.5,137.0,0.9999999999989891,9.982277994887992e-13,1.1284579105722168,1.4860902464602639,1.2163934426229508,0.06248927755373551,0.3434676396282638,0.34184423858945423,0.42531187821771804,0.06248927755373551
dense_bx_near_dy3,2,16,0.16,7,7,13,10,58,7,6,3,2,clear,26,359,165,12000,ok,0.009866169857978327,0.5089970815860775,0.49913091172809915,0.004720852045970607,0.002402899913998702,4.6576728159930514e-05,0.15119737981972778,0.0033549250097649943,0.12600748644772697,0.21098309306778193,0.7890169069312091,2.147909967845659,25,359,18.5,137.0,0.999999999998991,9.954659382187084e-13,1.0867171069049817,1.4361935759633324,1.147909967845659,0.060983093067781935,0.34013383014202164,0.4089970815860775,0.48913091172809914,0.060983093067781935
dense_bx_near_dy3,2,16,0.16,7,7,14,10,58,7,7,3,2,clear,31,359,168,12000,ok,0.014474528469276769,0.5801458530645344,0.5656713245952576,0.004156265785940338,0.002411240359947295,6.015998744447441e-05,0.1447132148042833,0.0042338990987143355,0.1264427838851951,0.20828492443723598,0.7917150755617517,2.089171974522293,31,359,20.5,136.5,0.9999999999989877,9.992296351787064e-13,1.0465241953093791,1.3896458954588513,1.089171974522293,0.058284924437235985,0.3355254715307232,0.4801458530645344,0.5556713245952576,0.058284924437235985
dense_bx_near_dy3,2,16,0.16,7,7,15,10,58,7,8,3,2,clear,36,359,171,12000,ok,0.020677115957095666,0.6538592384085241,0.6331821224514285,0.0037027690995621327,0.0024210897834423127,7.656258603399693e-05,0.13803979736607663,0.005276100948114745,0.12695783250237946,0.20513076677237296,0.7948692332266153,2.01875,36,359,23.5,136.5,0.9999999999989883,9.981043379733927e-13,0.9986476034061665,1.3328148574626117,1.0187499999999998,0.05513076677237297,0.32932288404290433,0.5538592384085241,0.6231821224514285,0.05513076677237297
dense_bx_near_dy3,2,16,0.16,7,7,16,10,58,7,9,3,2,clear,42,359,174,12000,ok,0.02879437026775002,0.7283471804089454,0.6995528101411954,0.003337954628751143,0.0024311898421838832,9.611430151721046e-05,0.13335658246359494,0.006496657622209275,0.127486569451576,0.20192285353992698,0.7980771464590625,1.9567901234567902,42,359,25.5,136.5,0.9999999999989895,9.968675782064762e-13,0.9538770705716857,1.2803150461953567,0.9567901234567902,0.05192285353992698,0.32120562973225,0.6283471804089454,0.6895528101411954,0.05192285353992698
dense_bx_near_dy3,2,16,0.16,7,7,17,10,58,7,10,3,2,clear,48,360,177,12000,ok,0.039174801154669654,0.8025991577626594,0.7634243566079898,0.0030412168426726827,0.0024408780765027096,0.0001191390650799346,0.12793990403613004,0.007909798323150417,0.1280131231954461,0.1988712693676867,0.8011287306313039,1.8905775075987843,48,359,28.0,136.5,0.9999999999989905,9.952909872499189e-13,0.9062068992644481,1.2234327753359933,0.8905775075987843,0.04887126936768671,0.31082519884533033,0.7025991577626595,0.7534243566079898,0.04887126936768671
dense_bx_near_dy4,3,16,0.0,7,7,9,11,58,7,2,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8815541397518859,0.11844586016408747,1.241063244729606,17,2048,27.5,1609.0,0.9999999999159734,8.397015129395879e-11,-1.0,-1.0,0.24106324472960594,-0.03155413983591253,,,,-0.03155413983591253
dense_bx_near_dy4,3,16,0.0,7,7,10,11,58,7,3,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8819243285672538,0.11807567138207668,1.2403524764509268,22,2063,39.5,1606.0,0.9999999999493303,5.061050579075379e-11,-1.0,-1.0,0.24035247645092683,-0.03192432861792331,,,,-0.03192432861792331
dense_bx_near_dy4,3,16,0.0,7,7,11,11,58,7,4,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8812812771159256,0.11871872285265733,1.2261726919629519,28,2080,66.0,1607.5,0.999999999968583,3.135723277355223e-11,-1.0,-1.0,0.22617269196295187,-0.03128127714734266,,,,-0.03128127714734266
dense_bx_near_dy4,3,16,0.0,7,7,12,11,58,7,5,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8800613228282137,0.11993867715164858,1.177815894797027,38,2098,135.5,1613.5,0.9999999999798622,2.007716589066344e-11,-1.0,-1.0,0.17781589479702697,-0.03006132284835142,,,,-0.03006132284835142
dense_bx_near_dy4,3,16,0.0,7,7,13,11,58,7,6,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8785061434522823,0.12149385653422971,1.1075355323142935,51,2116,241.0,1623.5,0.9999999999865118,1.3421798797711718e-11,-1.0,-1.0,0.10753553231429347,-0.02850614346577028,,,,-0.02850614346577028
dense_bx_near_dy4,3,16,0.0,7,7,14,11,58,7,7,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8767407776014559,0.12325922238896497,1.038751887267237,71,2135,350.5,1636.5,0.999999999990421,9.512210613466393e-12,-1.0,-1.0,0.038751887267236995,-0.02674077761103502,,,,-0.02674077761103502
dense_bx_near_dy4,3,16,0.0,7,7,15,11,58,7,8,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.87482675122068,0.1251732487719553,0.9748457522543901,99,2153,455.0,1652.0,0.9999999999926353,7.291471526890339e-12,-1.0,-1.0,-0.025154247745609926,-0.024826751228044702,,,,-0.025154247745609926
dense_bx_near_dy4,3,16,0.0,7,7,16,11,58,7,9,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8727927593988261,0.12720724059490857,0.9142471303173532,139,2170,551.5,1670.0,0.9999999999937346,6.193199396109505e-12,-1.0,-1.0,-0.08575286968264684,-0.02279275940509143,,,,-0.08575286968264684
dense_bx_near_dy4,3,16,0.0,7,7,17,11,58,7,10,4,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8706510083077902,0.12934899168614714,0.8564685689766145,191,2187,640.5,1690.0,0.9999999999939374,5.984550501780537e-12,-1.0,-1.0,-0.1435314310233855,-0.02065100831385286,,,,-0.1435314310233855
dense_bx_near_dy4,3,16,0.02,7,7,9,11,58,7,2,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5629915847017826,0.43700841529716494,1.5056070209653827,17,1561,26.5,999.0,0.9999999999989476,9.998219071295624e-13,-1.0,-1.0,0.5056070209653827,0.2870084152971649,,,,0.2870084152971649
dense_bx_near_dy4,3,16,0.02,7,7,10,11,58,7,3,4,1,far_broadening,22,1261,946,48000,ok,0.08930457706069474,0.0909651380274376,0.0016605609667428578,0.002590885921064063,0.00023568029542293727,0.00023137797139313466,0.09100984378406143,0.012265146973369204,0.012489908994950592,0.5707085841931709,0.4292914158057747,1.4936954413191077,22,1562,37.0,994.0,0.9999999999989457,9.99916522068445e-13,-1.0,-1.0,0.4936954413191077,0.27929141580577466,0.26069542293930525,-0.00903486197256241,-0.008339439033257142,-0.00903486197256241
dense_bx_near_dy4,3,16,0.02,7,7,11,11,58,7,4,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5749774635260048,0.42502253647294524,1.466093600764088,28,1563,56.5,990.5,0.99999999999895,9.994869814927536e-13,-1.0,-1.0,0.4660936007640879,0.2750225364729453,,,,0.2750225364729453
dense_bx_near_dy4,3,16,0.02,7,7,12,11,58,7,5,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.577353299441838,0.4226467005571092,1.4141601110596946,37,1565,92.5,988.0,0.9999999999989472,9.998836184727792e-13,-1.0,-1.0,0.41416011105969464,0.27264670055710916,,,,0.27264670055710916
dense_bx_near_dy4,3,16,0.02,7,7,13,11,58,7,6,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5787336364484849,0.4212663635504647,1.3469569080408708,50,1566,139.0,986.5,0.9999999999989494,9.995156722034224e-13,-1.0,-1.0,0.34695690804087076,0.27126636355046474,,,,0.27126636355046474
dense_bx_near_dy4,3,16,0.02,7,7,14,11,58,7,7,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5795997786616228,0.42040022133732297,1.2809564474807857,68,1568,186.0,985.0,0.999999999998946,9.999958604958387e-13,-1.0,-1.0,0.28095644748078574,0.270400221337323,,,,0.270400221337323
dense_bx_near_dy4,3,16,0.02,7,7,15,11,58,7,8,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5801975616804126,0.41980243831853437,1.2174629324546953,92,1570,229.0,985.0,0.999999999998947,9.99860337353663e-13,-1.0,-1.0,0.21746293245469528,0.26980243831853434,,,,0.21746293245469528
dense_bx_near_dy4,3,16,0.02,7,7,16,11,58,7,9,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5806478559078133,0.4193521440911338,1.1590727418065547,121,1571,266.5,984.5,0.9999999999989473,9.992079545231706e-13,-1.0,-1.0,0.15907274180655473,0.26935214409113384,,,,0.15907274180655473
dense_bx_near_dy4,3,16,0.02,7,7,17,11,58,7,10,4,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5810080146842205,0.4189919853147233,1.1046285492026449,153,1573,300.5,985.0,0.9999999999989437,9.997163310181009e-13,-1.0,-1.0,0.10462854920264486,0.26899198531472335,,,,0.10462854920264486
dense_bx_near_dy4,3,16,0.04,7,7,9,11,58,7,2,4,2,clear,17,1085,477,24000,ok,0.058731001177675116,0.14334352514842588,0.08461252397075077,0.003483377822381079,0.0004993196564839512,0.00020458226698855054,0.10800027266832815,0.01088699671679803,0.026450632924547007,0.38885379280590576,0.6111462071930528,1.8393913778529163,16,1104,24.0,567.5,0.9999999999989585,9.998703843515968e-13,1.1926553359926308,1.4586398905972526,0.8393913778529163,0.23885379280590577,0.2912689988223249,0.04334352514842588,0.07461252397075077,0.04334352514842588
dense_bx_near_dy4,3,16,0.04,7,7,10,11,58,7,3,4,2,clear,21,1081,491,24000,ok,0.07738240547699413,0.16927121362545886,0.09188880814846473,0.002915634778295397,0.0004935330374106576,0.00022561883263688028,0.09940398687522127,0.012000853994621885,0.02614420813047057,0.39969057852878515,0.600309421470178,1.8111946532999164,21,1105,32.0,566.5,0.999999999998963,9.984472225911932e-13,1.1692109822963068,1.4286604533498832,0.8111946532999164,0.24969057852878515,0.2726175945230058,0.06927121362545885,0.08188880814846473,0.06927121362545885
dense_bx_near_dy4,3,16,0.04,7,7,11,11,58,7,4,4,2,clear,28,1077,504,24000,ok,0.10457637359014614,0.20714777696960684,0.1025714033794607,0.002374506793481185,0.0004918738036688568,0.0002483173095274284,0.09289468908041103,0.01320274681487659,0.02605648293671603,0.40580198803369183,0.5941980119652694,1.7643207855973813,27,1105,45.0,566.0,0.9999999999989613,9.99529154418812e-13,1.1150362261101485,1.3622620944067352,0.7643207855973813,0.2558019880336918,0.24542362640985382,0.10714777696960684,0.09257140337946071,0.09257140337946071
