t,f_K2,f_K4
2614,0.00017532797260085518,0.00011618453514954733
2615,0.0001752610427178226,0.00011608559371348332
2616,0.0001751941352490982,0.00011598673653409956
2617,0.00017512725019691198,0.00011588796353977706
2618,0.00017506038756334965,0.00011578927465875605
2619,0.00017499354735036246,0.00011569066981954747
2620,0.00017492672956011786,0.00011559214895036508
2621,0.00017485993419460717,0.00011549371197990076
2622,0.0001747931612556771,0.00011539535883649368
2623,0.0001747264107455113,0.00011529708944905425
2624,0.00017465968266568813,0.00011519890374607927
2625,0.0001745929770184236,0.00011510080165626958
2626,0.00017452629380532928,0.00011500278310858333
2627,0.0001744596330281839,0.00011490484803178195
2628,0.00017439299468898105,0.00011480699635469701
2629,0.0001743263787891644,0.00011470922800654964
2630,0.00017425978533067455,0.00011461154291624197
2631,0.00017419321431515447,0.0001145139410128367
2632,0.00017412666574423037,0.00011441642222553298
2633,0.00017406013961948654,0.00011431898648365281
2634,0.00017399363594246855,0.00011422163371637491
2635,0.00017392715471476126,0.00011412436385292664
2636,0.00017386069593788213,0.00011402717682293429
2637,0.0001737942596134763,0.00011393007255590732
2638,0.00017372784574270445,0.00011383305098112739
2639,0.00017366145432712334,0.00011373611202835233
2640,0.00017359508536827361,0.0001136392556270997
2641,0.00017352873886739475,0.00011354248170718712
2642,0.0001734624148256447,0.00011344579019834783
2643,0.00017339611324453788,0.00011334918103043816
2644,0.00017332983412533874,0.00011325265413336667
2645,0.00017326357746921735,0.00011315620943690548
2646,0.00017319734327749713,0.00011305984687116318
2647,0.0001731311315512162,0.00011296356636621597
2648,0.00017306494229146386,0.00011286736785224185
2649,0.0001729987754995339,0.00011277125125943769
2650,0.00017293263117657,0.00011267521651767778
2651,0.00017286650932327445,0.00011257926355778755
2652,0.00017280040994090975,0.00011248339230974777
2653,0.00017273433303059983,0.00011238760270414239
2654,0.0001726682785932264,0.00011229189467146468
2655,0.00017260224662939792,0.00011219626814211814
2656,0.00017253623714058223,0.00011210072304702059
2657,0.00017247025012723463,0.00011200525931639935
2658,0.00017240428559032276,0.00011190987688113609
2659,0.00017233834353069758,0.00011181457567217476
2660,0.00017227242394913262,0.00011171935562021172
2661,0.00017220652684633945,0.00011162421665604349
2662,0.00017214065222312294,0.00011152915871079518
2663,0.00017207480008027477,0.00011143418171533796
2664,0.0001720089704183673,0.00011133928560086671
2665,0.00017194316323793936,0.00011124447029843006
2666,0.00017187737853980255,0.00011114973573910293
2667,0.00017181161632446026,0.00011105508185432117
2668,0.0001717458765924013,0.00011096050857534573
2669,0.00017168015934422538,0.00011086601583344982
2670,0.00017161446458049007,0.00011077160356024104
2671,0.00017154879230154535,0.00011067727168685908
2672,0.0001714831425079392,0.00011058302014527813
2673,0.0001714175151999457,0.00011048884886683371
2674,0.00017135191037824645,0.00011039475778309119
2675,0.00017128632804294886,0.000110300746825897
2676,0.00017122076819443165,0.00011020681592711607
2677,0.00017115523083314728,0.00011011296501830797
2678,0.00017108971595923827,0.0001100191940316322
2679,0.0001710242235730234,0.00010992550289875065
2680,0.0001709587536746584,0.00010983189155194081
2681,0.00017089330626440422,0.00010973835992307307
2682,0.0001708278813423956,0.00010964490794441133
2683,0.00017076247890889968,0.0001095515355479544
2684,0.00017069709896383307,0.00010945824266608752
2685,0.00017063174150745862,0.0001093650292310978
2686,0.00017056640653974897,0.00010927189517528816
2687,0.0001705010940608429,0.00010917884043095038
2688,0.00017043580407058928,0.00010908586493067693
2689,0.0001703705365692515,0.00010899296860680578
2690,0.00017030529155636376,0.0001089001513923108
2691,0.00017024006903215605,0.00010880741321946994
2692,0.00017017486899656805,0.00010871475402114309
2693,0.00017010969144937296,0.00010862217373003214
2694,0.00017004453639048937,0.00010852967227899046
2695,0.00016997940381951473,0.00010843724960047627
2696,0.00016991429373656438,0.00010834490562831899
2697,0.00016984920614141708,0.00010825264029459785
2698,0.00016978414103352356,0.00010816045353268723
2699,0.00016971909841290224,0.00010806834527587372
2700,0.00016965407827905946,0.0001079763154570253
2701,0.0001695890806319473,0.00010788436400936272
2702,0.00016952410547087652,0.000107792490866289
2703,0.0001694591527955828,0.00010770069596109606
2704,0.00016939422260589532,0.00010760897922710246
2705,0.00016932931490101395,0.0001075173405977302
2706,0.00016926442968079076,0.00010742578000657717
2707,0.00016919956694445468,0.00010733429738692546
2708,0.00016913472669180096,0.00010724289267287244
2709,0.0001690699089222743,0.00010715156579759361
2710,0.00016900511363525776,0.00010706031669502546
2711,0.00016894034083013787,0.00010696914529888382
2712,0.0001688755905062967,0.00010687805154289768
2713,0.00016881086266313036,0.00010678703536127735
2714,0.00016874615730002763,0.00010669609668767415
2715,0.00016868147441634834,0.00010660523545614704
2716,0.00016861681401141688,0.00010651445160077955
2717,0.00016855217608449432,0.00010642374505560623
2718,0.0001684875606346292,0.00010633311575504479
2719,0.00016842296766131232,0.00010624256363293154
2720,0.00016835839716379926,0.00010615208862379935
2721,0.0001682938491410435,0.00010606169066196722
2722,0.00016822932359235554,0.00010597136968164243
2723,0.00016816482051672894,0.00010588112561770074
2724,0.00016810033991356693,0.00010579095840416395
2725,0.00016803588178170462,0.00010570086797554087
2726,0.0001679714461202841,0.00010561085426717775
2727,0.00016790703292837253,0.0001055209172128807
2728,0.0001678426422050679,0.00010543105674790362
2729,0.00016777827394908205,0.00010534127280688328
2730,0.00016771392815963354,0.00010525156532453493
2731,0.0001676496048357286,0.00010516193423591064
2732,0.00016758530397624068,0.00010507237947593067
2733,0.0001675210255799634,0.00010498290097962174
2734,0.0001674567696458492,0.00010489349868195918
2735,0.00016739253617277438,0.00010480417251789971
2736,0.000167328325159533,0.00010471492242298401
2737,0.00016726413660508803,0.00010462574833224606
2738,0.0001671999705081047,0.00010453665018087849
2739,0.00016713582686739858,0.00010444762790432937
2740,0.00016707170568169648,0.00010435868143801237
2741,0.0001670076069500259,0.00010426981071719227
2742,0.00016694353067048948,0.00010418101567756974
2743,0.0001668794768420683,0.00010409229625458088
2744,0.0001668154454636064,0.00010400365238374602
2745,0.00016675143653367385,0.00010391508400115862
2746,0.0001666874500507493,0.00010382659104192964
2747,0.00016662348601340302,0.00010373817344222948
2748,0.00016655954442045475,0.00010364983113774613
2749,0.00016649562527019043,0.00010356156406452369
2750,0.00016643172856137421,0.00010347337215833448
2751,0.00016636785429243004,0.00010338525535514045
2752,0.00016630400246171536,0.00010329721359111708
2753,0.00016624017306771056,0.00010320924680211273
2754,0.00016617636610910056,0.00010312135492476982
2755,0.0001661125815842382,0.00010303353789492768
2756,0.00016604881949151682,0.00010294579564875864
2757,0.00016598507982918854,0.00010285812812275772
2758,0.00016592136259567755,0.00010277053525335098
2759,0.00016585766778958805,0.00010268301697695706
2760,0.0001657939954088064,0.00010259557322999127
2761,0.00016573034545186912,0.0001025082039487505
2762,0.00016566671791723458,0.00010242090907021187
2763,0.000165603112802914,0.00010233368853074278
2764,0.00016553953010711085,0.00010224654226736142
2765,0.00016547596982820445,0.00010215947021643305
2766,0.0001654124319643985,0.00010207247231499544
2767,0.00016534891651369664,0.00010198554849985284
2768,0.00016528542347435187,0.00010189869870789085
2769,0.00016522195284482565,0.00010181192287611546
2770,0.0001651585046226327,0.00010172522094152357
2771,0.00016509507880633614,0.00010163859284113926
2772,0.00016503167539377552,0.00010155203851215194
2773,0.00016496829438320231,0.00010146555789187416
2774,0.00016490493577252783,0.00010137915091728948
2775,0.0001648415995599841,0.00010129281752579151
2776,0.00016477828574331069,0.00010120655765446046
2777,0.0001647149943204265,0.00010112037124152894
2778,0.00016465172528946928,0.000101034258223473
2779,0.00016458847864852833,0.00010094821853811267
2780,0.00016452525439541058,0.0001008622521231046
2781,0.00016446205252781162,0.00010077635891611369
2782,0.0001643988730439006,0.00010069053885462841
2783,0.00016433571594145506,0.00010060479187641946
2784,0.00016427258121830984,0.0001005191179193624
2785,0.000164209468872157,0.0001004335169209656
2786,0.00016414637890105538,0.00010034798881942621
2787,0.0001640833113025748,0.00010026253355262025
2788,0.00016402026607476218,0.00010017715105821109
2789,0.00016395724321520696,0.00010009184127462365
2790,0.00016389424272148634,0.0001000066041398477
2791,0.00016383126459154366,9.992143959181451e-05
2792,0.00016376830882307595,9.983634756885529e-05
2793,0.00016370537541354302,9.975132800928407e-05
2794,0.00016364246436083478,9.966638085126062e-05
2795,0.00016357957566254139,9.95815060331805e-05
2796,0.00016351670931626853,9.94967034933753e-05
2797,0.00016345386531983137,9.941197317047374e-05
2798,0.00016339104367053134,9.932731500283642e-05
2799,0.00016332824436584068,9.924272892894167e-05
2800,0.00016326546740376985,9.915821488758109e-05
2801,0.00016320271278136815,9.907377281728356e-05
2802,0.0001631399804963564,9.898940265701786e-05
2803,0.00016307727054647766,9.890510434510045e-05
2804,0.00016301458292900876,9.882087782074543e-05
2805,0.00016295191764121336,9.873672302263899e-05
2806,0.0001628892746807725,9.86526398895337e-05
2807,0.0001628266540451489,9.856862836081559e-05
2808,0.0001627640557317087,9.848468837525003e-05
2809,0.0001627014797377718,9.840081987187638e-05
2810,0.0001626389260606226,9.831702278992059e-05
2811,0.00016257639469789857,9.823329706856885e-05
2812,0.00016251388564688141,9.814964264697643e-05
2813,0.0001624513989047198,9.806605946456547e-05
2814,0.000162388934468878,9.798254746044617e-05
2815,0.0001623264923365412,9.789910657437711e-05
2816,0.00016226407250518403,9.781573674539537e-05
2817,0.00016220167497172863,9.773243791302602e-05
2818,0.00016213929973351725,9.764921001708144e-05
2819,0.00016207694678829112,9.756605299697089e-05
2820,0.00016201461613244634,9.748296679248338e-05
2821,0.0001619523077638106,9.739995134310395e-05
2822,0.0001618900216791619,9.731700658857326e-05
2823,0.0001618277578759443,9.723413246892056e-05
2824,0.0001617655163511894,9.71513289239892e-05
2825,0.00016170329710181737,9.706859589349821e-05
2826,0.00016164110012532355,9.698593331719524e-05
2827,0.0001615789254185858,9.690334113566386e-05
2828,0.00016151677297859962,9.682081928872387e-05
2829,0.00016145464280256793,9.673836771619093e-05
2830,0.00016139253488743743,9.665598635844597e-05
2831,0.0001613304492304003,9.657367515569845e-05
2832,0.00016126838582817011,9.64914340481449e-05
2833,0.0001612063446781987,9.640926297624988e-05
2834,0.00016114432577686471,9.63271618801442e-05
2835,0.00016108232912199192,9.624513070048185e-05
2836,0.0001610203547096672,9.616316937740181e-05
2837,0.00016095840253722965,9.608127785182708e-05
2838,0.00016089647260159173,9.599945606395078e-05
2839,0.00016083456489939403,9.59177039545767e-05
2840,0.00016077267942790017,9.583602146443732e-05
2841,0.00016071081618364272,9.575440853393367e-05
2842,0.00016064897516381734,9.567286510403557e-05
2843,0.00016058715636509675,9.559139111577375e-05
2844,0.00016052535978421686,9.550998650980903e-05
2845,0.0001604635854180635,9.542865122702278e-05
2846,0.00016040183326338552,9.534738520826192e-05
2847,0.00016034010331713076,9.526618839472738e-05
2848,0.00016027839557606718,9.518506072754064e-05
2849,0.00016021671003664336,9.510400214774207e-05
2850,0.00016015504669572255,9.50230125963484e-05
2851,0.00016009340555019508,9.494209201462307e-05
2852,0.00016003178659663105,9.486124034410757e-05
2853,0.00015997018983170542,9.478045752575053e-05
2854,0.00015990861525218067,9.469974350117867e-05
2855,0.0001598470628547714,9.461909821185709e-05
2856,0.00015978553263576328,9.453852159897492e-05
2857,0.00015972402459210364,9.445801360419814e-05
2858,0.0001596625387203864,9.437757416910248e-05
2859,0.00015960107501747394,9.429720323545114e-05
2860,0.00015953963347926199,9.421690074475909e-05
2861,0.0001594782141029124,9.41366666385401e-05
2862,0.00015941681688475673,9.405650085883671e-05
2863,0.00015935544182134928,9.397640334731424e-05
2864,0.00015929408890936255,9.38963740457998e-05
2865,0.0001592327581451663,9.381641289674315e-05
2866,0.00015917144952516096,9.373651984142242e-05
2867,0.00015911016304598715,9.365669482202793e-05
2868,0.00015904889870425821,9.357693778079548e-05
2869,0.00015898765649607089,9.349724865965191e-05
2870,0.00015892643641818622,9.341762740089597e-05
2871,0.00015886523846687407,9.333807394664206e-05
2872,0.00015880406263875496,9.325858823949036e-05
2873,0.00015874290892976922,9.31791702213566e-05
2874,0.00015868177733686315,9.309981983448578e-05
2875,0.00015862066785602723,9.302053702160472e-05
2876,0.0001585595804841757,9.294132172498787e-05
2877,0.00015849851521668979,9.286217388718172e-05
2878,0.00015843747205078967,9.278309345090268e-05
2879,0.0001583764509823695,9.270408035861295e-05
2880,0.0001583154520079144,9.262513455282178e-05
2881,0.00015825447512372547,9.254625597641448e-05
2882,0.00015819352032572028,9.246744457223382e-05
2883,0.0001581325876107567,9.238870028274172e-05
2884,0.00015807167697484397,9.231002305121526e-05
2885,0.00015801078841400353,9.223141282021821e-05
2886,0.0001579499219246091,9.215286953268531e-05
2887,0.0001578890775032845,9.207439313184152e-05
2888,0.00015782825514550522,9.199598356055363e-05
2889,0.0001577674548481448,9.191764076202546e-05
2890,0.00015770667660690245,9.183936467918035e-05
2891,0.000157645920417987,9.176115525549484e-05
2892,0.00015758518627776195,9.168301243393184e-05
2893,0.00015752447418226892,9.160493615817809e-05
2894,0.00015746378412759778,9.152692637102314e-05
2895,0.00015740311610996994,9.144898301615301e-05
2896,0.00015734247012526469,9.137110603709428e-05
2897,0.00015728184617009629,9.129329537707577e-05
2898,0.00015722124423982637,9.121555097980063e-05
