case,mode_index,decay_rate,coefficient,coefficient_sign
finite_encounter_supercritical,44,0.11944168777618851,35.8657904352857,1
finite_encounter_supercritical,45,0.12581663782578723,63.510318462225584,1
finite_encounter_supercritical,46,0.12662903064749417,265.51890560301456,1
finite_encounter_supercritical,47,0.1291813600179303,-14.023409316296297,-1
finite_encounter_supercritical,48,0.12940055355797994,52.829773869128076,1
finite_encounter_supercritical,49,0.1301358433901938,-98.68778719565559,-1
finite_encounter_supercritical,50,0.13156967648353926,-132.86074294270702,-1
finite_encounter_supercritical,51,0.1340920512659946,4.009873370598471,1
finite_encounter_supercritical,52,0.13473880611807137,-14.315851257165848,-1
finite_encounter_supercritical,53,0.13939635990085344,-48.16423910040737,-1
finite_encounter_supercritical,54,0.14116891374600507,-94.41684693728118,-1
finite_encounter_supercritical,55,0.1426190023748136,53.319312882863585,1
finite_encounter_supercritical,56,0.14512840000948776,-172.43565893282147,-1
finite_encounter_supercritical,57,0.14629841597766124,23.32204331932027,1
finite_encounter_supercritical,58,0.14943456248378892,11.95480171064081,1
finite_encounter_supercritical,59,0.15164863883661345,-0.6398821682117825,-1
finite_encounter_supercritical,60,0.15206653086467925,-0.27145947555635813,-1
finite_encounter_supercritical,61,0.15481373843029153,-59.7711734009049,-1
finite_encounter_supercritical,62,0.15915446449876997,-107.79510772175325,-1
finite_encounter_supercritical,63,0.16131541437111593,-252.66056227192303,-1
finite_encounter_supercritical,64,0.16191143914931486,-9.142172858870161,-1
finite_encounter_supercritical,65,0.16210143985189066,7.678611297481962,1
finite_encounter_supercritical,66,0.16421334461079531,336.52954773225986,1
finite_encounter_supercritical,67,0.16563879586763244,226.87325831418622,1
finite_encounter_supercritical,68,0.16941650019293503,-12.583886413637854,-1
finite_encounter_supercritical,69,0.1696641984545818,-16.23017709492037,-1
finite_encounter_supercritical,70,0.1699843960482645,-11.028009909650848,-1
finite_encounter_supercritical,71,0.1713638097626683,2.2345531883986394,1
finite_encounter_supercritical,72,0.17603999534208273,32.19012697003634,1
finite_encounter_supercritical,73,0.17809618239075714,-14.001949307010637,-1
finite_encounter_supercritical,74,0.17936739188526757,-249.71668807069577,-1
finite_encounter_supercritical,75,0.18063690275779687,465.1650401913758,1
finite_encounter_supercritical,76,0.18483900876146164,-15.879754339625165,-1
finite_encounter_supercritical,77,0.18527540159780417,43.61156042598212,1
