t,f_total,f_shortcut_no,f_shortcut_yes,survival,shortcut_share_inst,shortcut_share_cum
618,2.1450336010500554e-05,1.3517949641556577e-05,7.932386368943978e-06,0.0016788029739684173,0.36980242943797464,0.12022064785814897
619,2.106270383063109e-05,1.3089911718518376e-05,7.972792112112712e-06,0.0016577402701377863,0.37852652613944243,0.12022609751247233
620,2.0676958694980488e-05,1.2667073753754285e-05,8.009884941226201e-06,0.0016370633114428058,0.3873821609543898,0.12023163054528625
621,2.0293508009404715e-05,1.2250053136606942e-05,8.043454872797773e-06,0.0016167698034334009,0.39635605973448046,0.12023724315289609
622,1.9912740151311593e-05,1.1839432346612175e-05,8.07330780469942e-06,0.0015968570632820898,0.40543429700546035,0.12024293129086466
623,1.9535024552933124e-05,1.1435758653881405e-05,8.099265899051719e-06,0.0015773220387291563,0.4146022891911666,0.12024869069257989
624,1.9160711867195453e-05,1.1039543972674617e-05,8.121167894520836e-06,0.0015581613268619609,0.4238447898391955,0.12025451688811219
625,1.8790134206684416e-05,1.0651264859565888e-05,8.138869347118526e-06,0.0015393711926552766,0.4331458869635534,0.12026040522328155
626,1.842360544625972e-05,1.0271362647177247e-05,8.152242799082471e-06,0.0015209475872090168,0.44248900264728064,0.12026635087885448
627,1.8061421580013868e-05,9.90024370412398e-06,8.16117787588989e-06,0.001502886165629003,0.4518568950807705,0.12027234888979292
628,1.7703861123496352e-05,9.538279811573232e-06,8.16558131192312e-06,0.0014851823045055066,0.4612316632492027,0.12027839416447808
629,1.735118555242361e-05,9.185808646665236e-06,8.165376905758372e-06,0.001467831118953083,0.47059475452487654,0.12028448150383489
630,1.700363976946329e-05,8.843134362979091e-06,8.160505406484199e-06,0.0014508274791836197,0.4799269754667227,0.12029060562028446
631,1.6661452591110563e-05,8.510528258238957e-06,8.150924332871606e-06,0.0014341660265925092,0.48920850617913075,0.12029676115645548
632,1.6324837247156965e-05,8.188229519547184e-06,8.13660772760978e-06,0.0014178411893453523,0.4984189186343529,0.12030294270358799
633,1.599399188578079e-05,7.876446036593098e-06,8.117545849187692e-06,0.0014018471974595714,0.5075371994157675,0.12030914481956664
634,1.566910007785502e-05,7.57535527351518e-06,8.093744804339838e-06,0.0013861780973817165,0.5165417773914563,0.12031536204652436
635,1.5350331314666146e-05,7.28510519038399e-06,8.065226124282157e-06,0.0013708277660670503,0.5254105568768024,0.12032158892796097
636,1.503784149385744e-05,7.005815205617667e-06,8.032026288239772e-06,0.0013557899245731928,0.5341209568887025,0.12032782002532565
637,1.4731773389046203e-05,6.737577191035666e-06,7.994196198010538e-06,0.0013410581511841464,0.5426499571297109,0.12033404993401649
638,1.4432257099208615e-05,6.48045649169243e-06,7.951800607516186e-06,0.0013266258940849381,0.5509741513648768,0.12034027329875438
639,1.413941047457116e-05,6.2344929631056786e-06,7.904917511465483e-06,0.0013124864836103665,0.5590698088638122,0.1203464848282936
640,1.3853339516388127e-05,5.999702018997182e-06,7.853637497390945e-06,0.0012986331440939785,0.5669129445719787,0.12035267930943558
641,1.3574138748613213e-05,5.776075683191041e-06,7.798063065422171e-06,0.0012850590053453655,0.574479398644636,0.12035885162031697
642,1.330189156008526e-05,5.563583639860089e-06,7.73830792022517e-06,0.0012717571137852801,0.5817449259205636,0.12036499674294807
643,1.3036670516436992e-05,5.362174276868404e-06,7.674496239568588e-06,0.0012587204432688431,0.5886852958270574,0.12037110977498176
644,1.2778537641497598e-05,5.171775717522052e-06,7.606761923975547e-06,0.0012459419056273454,0.5952764030895841,0.12037718594069803
645,1.2527544668490005e-05,4.992296836605031e-06,7.535247831884973e-06,0.0012334143609588556,0.6014943894662821,0.12038322060119289
646,1.2283733261818391e-05,4.82362825713819e-06,7.4601050046802e-06,0.001221130627697037,0.6073157765374549,0.1203892092637658
647,1.2047135210697385e-05,4.665643324850325e-06,7.38149188584706e-06,0.0012090834924863396,0.6127176093526853,0.12039514759050257
648,1.1817772596288644e-05,4.51819905788844e-06,7.299573538400204e-06,0.001197265719890051,0.617677610473959,0.12040103140605571
649,1.159565793438156e-05,4.381137069813965e-06,7.2145208645675955e-06,0.0011856700619556695,0.6221743436546425,0.12040685670462725
650,1.1380794295979837e-05,4.254284464429509e-06,7.126509831550328e-06,0.0011742892676596896,0.6261873860656372,0.12041261965616297
651,1.117317540843502e-05,4.137454701453461e-06,7.0357207069815585e-06,0.0011631160922512547,0.6296975076279612,0.12041831661176988
652,1.0972785739999428e-05,4.030448432503727e-06,6.942337307495701e-06,0.0011521433065112552,0.6326868556440128,0.12042394410837257
653,1.0779600570855782e-05,3.93305430726519e-06,6.846546263590593e-06,0.0011413637059403993,0.6351391425486791,0.12042949887262583
654,1.059358605381811e-05,3.845049750095195e-06,6.748536303722914e-06,0.0011307701198865813,0.6370398342391929,0.12043497782410444
655,1.041469926798984e-05,3.7662017076660453e-06,6.648497560323795e-06,0.0011203554206185916,0.6383763361039453,0.12044037807779287
656,1.0242888268711282e-05,3.6962673685516957e-06,6.546620900159587e-06,0.0011101125323498802,0.6391381735713549,0.12044569694589949
657,1.007809213713112e-05,3.6349948559363394e-06,6.443097281194781e-06,0.001100034440212749,0.6393171637572372,0.12045093193902207
658,9.920241032697736e-06,3.582123894855058e-06,6.338117137842678e-06,0.0010901141991800515,0.638907574619593,0.12045608076669262
659,9.769256251787453e-06,3.5373864555706913e-06,6.231869796216762e-06,0.001080344942928264,0.6379062679491629,0.12046114133733064
660,9.625050295571466e-06,3.5005073748469098e-06,6.124542920724557e-06,0.0010707198926326925,0.6363128225462354,0.12046611175763522
661,9.487526950073262e-06,3.471204956995504e-06,6.0163219930777576e-06,0.0010612323656826192,0.6341296340698458,0.12047099033144686
662,9.35658138118733e-06,3.4491915566570966e-06,5.907389824530233e-06,0.0010518757843014318,0.6313619883013938,0.12047577555811033
663,9.232100247220477e-06,3.434174145319887e-06,5.79792610190059e-06,0.0010426436840542113,0.6280181049427167,0.12048046613037047
664,9.113961831282769e-06,3.4258548635922547e-06,5.688106967690514e-06,0.0010335297222229286,0.6241091495650829,0.12048506093183231
665,9.002036195598979e-06,3.423931561223556e-06,5.5781046343754225e-06,0.0010245276860273297,0.6196492119307976,0.12048955903401738
666,8.896185359537263e-06,3.4280983268155304e-06,5.468087032721732e-06,0.0010156315006677923,0.6146552496075863,0.12049395969304698
667,8.796263502862615e-06,3.438046009086226e-06,5.358217493776388e-06,0.0010068352371649296,0.6091469965665121,0.12049826234598339
668,8.702117195422306e-06,3.4534627314418756e-06,5.24865446398043e-06,0.0009981331199695074,0.6031468372709864,0.12050246660685862
669,8.61358565416218e-06,3.4740344014821005e-06,5.13955125268008e-06,0.0009895195343153453,0.5966796475979306,0.12050657226242002
670,8.530501028059794e-06,3.4994452169128517e-06,5.031055811146943e-06,0.0009809890332872855,0.5897726047506524,0.12051057926762075
671,8.452688711246307e-06,3.529378169172388e-06,4.923310542073918e-06,0.0009725363445760392,0.5824549690944434,0.12051448774088216
672,8.379967684276762e-06,3.5635155458911496e-06,4.816452138385612e-06,0.0009641563768917625,0.5747578415394926,0.12051829795915403
673,8.312150883201191e-06,3.6015394331094358e-06,4.710611450091756e-06,0.0009558442260085612,0.5667139006838621,0.12052201035279733
674,8.249045595789475e-06,3.6431322179702917e-06,4.605913377819183e-06,0.0009475951804127717,0.5583571243890517,0.12052562550031282
675,8.19045388397403e-06,3.6879770923916973e-06,4.502476791582333e-06,0.0009394047265287976,0.549722500775222,0.12052914412293762
676,8.136173031298599e-06,3.7357585580049777e-06,4.400414473293621e-06,0.0009312685534974991,0.5408457337824438,0.12053256707913047
677,8.085996013900792e-06,3.7861629324279524e-06,4.299833081472841e-06,0.0009231825574835983,0.5317629484457962,0.1205358953589649
678,8.039711993313193e-06,3.838878856724481e-06,4.200833136588713e-06,0.0009151428454902851,0.5225104008803598,0.12053913007844833
679,7.997106829143865e-06,3.893597803689206e-06,4.103509025454659e-06,0.0009071457386611412,0.51312419767862,0.12054227247378399
680,7.957963609494488e-06,3.950014586389956e-06,4.007949023104532e-06,0.0008991877750516467,0.5036400290047479,0.12054532389559053
681,7.922063196793647e-06,4.007827866202618e-06,3.914235330591028e-06,0.0008912657118548532,0.49409291914955494,0.12054828580309375
682,7.889184786565754e-06,4.066740659386565e-06,3.822444127179189e-06,0.0008833765270682874,0.48451699771164053,0.12055115975830309
683,7.859106476523205e-06,4.126460841074678e-06,3.7326456354485265e-06,0.0008755174205917641,0.4749452939209718,0.12055394742018469
684,7.831605843261354e-06,4.186701645392534e-06,3.6449041978688202e-06,0.0008676858147485028,0.4654095559475903,0.12055665053884121
685,7.806460523753347e-06,4.247182160277855e-06,3.5592783634754916e-06,0.0008598793542247494,0.4559400963657458,0.12055927094970859
686,7.783448798784457e-06,4.307627815445195e-06,3.475820983339262e-06,0.000852095905425965,0.4465656642955089,0.12056181056777741
687,7.762350175433709e-06,4.367770861833114e-06,3.3945793136005954e-06,0.0008443335552505313,0.43731334413948014,0.1205642713818475
688,7.742945965703613e-06,4.427350840782757e-06,3.3155951249208563e-06,0.0008365906092848277,0.4282084802873299,0.12056665544882177
689,7.725019858416304e-06,4.4861150411282645e-06,3.2389048172880408e-06,0.0008288655894264114,0.41927462668711435,0.12056896488804615
690,7.708358481535629e-06,4.543818942331397e-06,3.164539539204231e-06,0.0008211572309448757,0.41053351978692665,0.12057120187570083
691,7.692751952138736e-06,4.600226641765359e-06,3.0925253103733774e-06,0.000813464478992737,0.4020050730367817,0.1205733686392478
692,7.677994411346345e-06,4.655111264245782e-06,3.0228831471005634e-06,0.0008057864845813906,0.3937073909084153,0.12057546745193923
693,7.663884541626996e-06,4.708255351920466e-06,2.9556291897065293e-06,0.0007981226000397637,0.3856568002365896,0.12057750062739112
694,7.650226064015566e-06,4.75945123266272e-06,2.890774831352847e-06,0.0007904723739757481,0.377867896603763,0.12057947051422556
695,7.636828212928964e-06,4.808501365166024e-06,2.8283268477629405e-06,0.0007828355457628191,0.370353603473056,0.12058137949078572
696,7.623506186420094e-06,4.855218659008987e-06,2.7682875274111066e-06,0.000775212039576399,0.3631252418135783,0.12058322995992656
697,7.610081569883687e-06,4.899426768048479e-06,2.7106548018352088e-06,0.0007676019580065153,0.35619260804804204,0.12058502434388509
698,7.59638273141214e-06,4.9409603556042336e-06,2.6554223758079068e-06,0.0007600055752751032,0.34956405827570425,0.12058676507923287
699,7.582245187194544e-06,4.9796653300189026e-06,2.6025798571756407e-06,0.0007524233300879086,0.3432465968749032,0.1205884546119147
700,7.567511935555675e-06,5.01539904931218e-06,2.5521128862434958e-06,0.0007448558181523529,0.33724596776022087,0.12059009539237625
701,7.552033758441704e-06,5.048030493794589e-06,2.5040032646471146e-06,0.0007373037843939113,0.3315667467519099,0.12059168987078453
702,7.53566948937422e-06,5.077440405664634e-06,2.4582290837095855e-06,0.000729768114904537,0.3262124337029174,0.12059324049234438
703,7.518286247111648e-06,5.103521394780191e-06,2.4147648523314564e-06,0.0007222498286574253,0.3211855432159361,0.12059474969271491
704,7.499759634475579e-06,5.126178009970084e-06,2.3735816245054947e-06,0.0007147500690229498,0.3164876929647716,0.1205962198935297
705,7.479973902017058e-06,5.145326775432633e-06,2.3346471265844257e-06,0.0007072700951209328,0.31211968880731816,0.12059765349802437
706,7.458822076412701e-06,5.160896191953176e-06,2.2979258844595255e-06,0.00069981127304452,0.3080816060388863,0.12059905288677658
707,7.4362060536910636e-06,5.172826702860296e-06,2.263379350830768e-06,0.000692375066990829,0.3043728662827072,0.12060042041356173
708,7.412036657594391e-06,5.1810706248291305e-06,2.23096603276526e-06,0.0006849630303332346,0.3009923096480381,0.12060175840132961
709,7.386233663577956e-06,5.185592043827866e-06,2.2006416197500905e-06,0.0006775767966696566,0.2979382619049287,0.12060306913830654
710,7.358725789137955e-06,5.18636667668911e-06,2.1723591124488445e-06,0.0006702180708805187,0.2952085965284117,0.12060435487422731
711,7.329450651337187e-06,5.183381698969177e-06,2.1460689523680105e-06,0.0006628886202291815,0.29280079155406835,0.12060561781670248
712,7.298354692565445e-06,5.176635539934593e-06,2.121719152630852e-06,0.0006555902655366161,0.2907119812623201,0.12060686012772538
713,7.26539307572666e-06,5.166137645684345e-06,2.099255430042315e-06,0.0006483248724608894,0.2889390027713476,0.12060808392032416
714,7.230529550187433e-06,5.151908211577733e-06,2.0786213386096994e-06,0.0006410943429107019,0.2874784376693152,0.12060929125536365
715,7.193736289950283e-06,5.133977885289715e-06,2.0597584046605676e-06,0.0006339006066207516,0.286326648856738,0.12061048413850224
716,7.154993705629594e-06,5.112387441957333e-06,2.0426062636722614e-06,0.000626745612915122,0.28547981280055157,0.1206116645173083
717,7.114290231908195e-06,5.087187433011312e-06,2.0271027988968836e-06,0.0006196313226832139,0.2849339474238984,0.12061283427854116
718,7.071622092237643e-06,5.058437810405318e-06,2.013184281832325e-06,0.0006125597005909763,0.2846849358709583,0.12061399524560115
719,7.0269930426153014e-06,5.026207528060965e-06,2.0007855145543366e-06,0.0006055327075483609,0.28472854639538475,0.12061514917615296
720,6.980414096326357e-06,4.990574122438996e-06,1.9898399738873615e-06,0.0005985522934520346,0.28506044862504243,0.12061629775992676
721,6.9319032315790385e-06,4.9516232742256145e-06,1.9802799573534244e-06,0.0005916203902204555,0.2856762264556787,0.1206174426167005
722,6.881485083986652e-06,4.909448353187352e-06,1.9720367307993e-06,0.0005847389051364689,0.2865713878227052,0.12061858529446721
723,6.8291906258612885e-06,4.864149948298205e-06,1.9650406775630837e-06,0.0005779097145106076,0.28774137159412727,0.12061972726779026
724,6.7750568342812e-06,4.815835385278637e-06,1.9592214490025636e-06,0.0005711346576763264,0.28918155181947297,0.1206208699363493
725,6.719126349877956e-06,4.764618233707897e-06,1.9545081161700583e-06,0.0005644155313264484,0.29088723955988105,0.12062201462367925
726,6.6614471282608e-06,4.710617805878823e-06,1.9508293223819766e-06,0.0005577540841981876,0.29285368251377353,0.12062316257610385
727,6.602072085955218e-06,4.653958649558368e-06,1.9481134363968494e-06,0.0005511520121122324,0.29507606264117114,0.12062431496186543
728,6.5410587426811445e-06,4.594770036797921e-06,1.9462887058832236e-06,0.0005446109533695513,0.2975494919780296,0.12062547287045106
729,6.478468861734542e-06,4.533185450905426e-06,1.9452834108291165e-06,0.0005381324845078168,0.30026900682027624,0.12062663731211584
730,6.4143680901651714e-06,4.469342073647265e-06,1.9450260165179064e-06,0.0005317181164176516,0.30322956044573074,0.12062780921760254
731,6.348825600364022e-06,4.403380274692088e-06,1.9454453256719343e-06,0.0005253692908172875,0.30642601453100055,0.12062898943805651
732,6.281913734587454e-06,4.335443105242526e-06,1.9464706293449275e-06,0.0005190873770827,0.3098531294098957,0.12063017874513461
733,6.213707653852185e-06,4.265675797724331e-06,1.9480318561278534e-06,0.0005128736694288479,0.3135055533100551,0.12063137783130551
734,6.144284992537249e-06,4.194225273317184e-06,1.950059719220064e-06,0.0005067293844363107,0.3173778106953984,0.12063258731033885
735,6.073725519926722e-06,4.121239659017923e-06,1.9524858609087993e-06,0.0005006556589163839,0.3214642898338211,0.12063380771797966
