scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,middle,120,200,tau_mem,0.00032361402574938966,143.59416484201483,187.5300587407553,0.7657127918917885,4.263076781850588e-05,0.0002809832579308838,0.9996763859742506
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,late,260,360,tau_out,0.35018530430734895,282.51368340818095,325.89877087241746,0.8668755719817647,0.023870400388213767,0.3263149039191352,0.649814695692651
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,late,260,360,tau_mem,0.0009955792866196901,212.3478069181823,325.89877087241746,0.6515759674384044,0.00027221559500367206,0.000723363691616018,0.9990044207133804
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,early,10,60,tau_out,0.000223624579472704,54.35372399504602,59.623925417444035,0.9116092846034567,1.156769477015607e-07,0.00022350890252500243,0.9997763754205273
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,early,10,60,tau_mem,5.304819901920547e-07,41.85651280209109,59.623925417444035,0.7020086736832867,1.156769477015607e-07,4.14805042490494e-07,0.9999994695180098
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,middle,120,200,tau_out,0.16464213022815,171.6695959271422,187.4552308513327,0.9157898403128063,0.0025051955178140416,0.16213693471033597,0.83535786977185
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,middle,120,200,tau_mem,0.0003103783480213943,141.95465303271055,187.4552308513327,0.7572722958330899,4.490555032291495e-05,0.00026547279769847937,0.9996896216519786
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,late,260,360,tau_out,0.3393616025287089,279.2467406548061,325.7980345458784,0.8571160996843982,0.02783656783949217,0.3115250346892167,0.660638397471291
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,late,260,360,tau_mem,0.001000444474967349,201.6118351690316,325.7980345458784,0.6188245900563925,0.0003173016128731541,0.0006831428620941948,0.9989995555250326
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak1,528,580,tau_out,0.6319598098999544,437.4663155831865,554.0041570035658,0.7896444639500617,0.07265572986470106,0.5593040800352533,0.3680401901000456
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak1,528,580,tau_mem,0.0034027254501187046,277.2093654478255,554.0041570035658,0.5003741613549685,0.001568191731909969,0.0018345337182087355,0.9965972745498813
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,valley,1464,1516,tau_out,0.9886434859170048,218.88892786781605,1490.0000950740607,0.14690531134290707,0.9243115242428561,0.06433196167414867,0.011356514082995206
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,valley,1464,1516,tau_mem,0.10228154987613114,311.69409346025844,1490.0000950740607,0.20919065340379434,0.09641900376311283,0.005862546113018313,0.8977184501238689
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,2301,2353,tau_out,0.9999696653944328,346.88730883468895,2327.000083612895,0.1490706043706335,0.9967525483865893,0.0032171170078434397,3.0334605567228223e-05
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,2301,2353,tau_mem,0.10372071089128494,593.9983418365043,2327.000083612895,0.25526356703617464,0.08855584634011111,0.015164864551173829,0.896279289108715
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,525,577,tau_out,0.6138783063433456,416.712335679673,551.0005399142035,0.7562829897490835,0.10004547848397854,0.5138328278593671,0.3861216936566544
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,525,577,tau_mem,0.0037731628483419865,233.881025710162,551.0005399142035,0.4244660554172591,0.0021270567016724914,0.0016461061466694952,0.996226837151658
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,1442,1494,tau_out,0.9876936257996968,213.28944544288603,1467.9995249140761,0.14529258478838414,0.9353836985297237,0.05230992726997308,0.012306374200303227
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,1442,1494,tau_mem,0.13273039185213759,313.87434503527373,1467.9995249140761,0.21381093093585654,0.12611697093897478,0.006613420913162804,0.8672696081478624
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,2178,2230,tau_out,0.9999369800375686,366.1392869094482,2203.9998723896642,0.16612491293498372,0.995707458065239,0.00422952197232962,6.301996243140984e-05
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,2178,2230,tau_mem,0.11914820823645986,591.2298593396597,2203.9998723896642,0.26825312775477833,0.1015180760578192,0.01763013217864065,0.8808517917635401
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,521,573,tau_out,0.5987196601390888,398.8625635444535,547.0039511376547,0.7291767503962305,0.12133882981173973,0.4773808303273491,0.40128033986091116
