t,f_total,f_near,f_far,N_direct,N_detour,F_clean,F_linger,F_rollback,F_no_return
1450,1.6399792724511034e-05,1.1633078435968586e-16,1.6399792724394702e-05,8.28442759516398e-21,1.1632249993209764e-16,4.055476581642032e-06,9.66963665990761e-06,2.674679482846036e-06,1.3725113241549642e-05
1451,1.6314824191424263e-05,1.1423323584157185e-16,1.631482419131003e-05,8.057546326484979e-21,1.1422517829525217e-16,4.034460413095296e-06,9.619552241525728e-06,2.6608115366899777e-06,1.3654012654621024e-05
1452,1.6230296821403216e-05,1.121758955792596e-16,1.6230296821291042e-05,7.836878534887041e-21,1.1216805870073143e-16,4.013553398156432e-06,9.569727750813492e-06,2.6470156723220816e-06,1.3583281148969925e-05
1453,1.6146208316599723e-05,1.101579779867565e-16,1.6146208316489564e-05,7.622254055203401e-21,1.1015035573270787e-16,3.992754967986077e-06,9.520161834778736e-06,2.6332915137257106e-06,1.3512916802764813e-05
1454,1.6062556391189865e-05,1.0817871293437417e-16,1.6062556391081685e-05,7.413507382488229e-21,1.0817129942699813e-16,3.972064556724147e-06,9.470853147503011e-06,2.6196386868554815e-06,1.344291770422716e-05
1455,1.5979338771310643e-05,1.0623734544345708e-16,1.5979338771204405e-05,7.210477544389743e-21,1.0623013496591904e-16,3.951481601474122e-06,9.421800350104374e-06,2.6060568196268646e-06,1.3373281951578496e-05
1456,1.5896553194997035e-05,1.0433313538715909e-16,1.58965531948927e-05,7.013007977018556e-21,1.0432612237918833e-16,3.931005542287416e-06,9.37300211070038e-06,2.59254554190585e-06,1.3304007652987795e-05
1457,1.5814197412119263e-05,1.0246535719714803e-16,1.58141974120168e-05,6.820946404215553e-21,1.0245853625074992e-16,3.910635822147826e-06,9.324457104371257e-06,2.5791044854986607e-06,1.3235092926519083e-05
1458,1.573226918432057e-05,1.0063329957612082e-16,1.5732269184219936e-05,6.6341447201261906e-21,1.0062666543140671e-16,3.89037188695607e-06,9.27616401312328e-06,2.565733284141523e-06,1.316653590007935e-05
1459,1.565076628495514e-05,9.883626521601341e-17,1.5650766284856306e-05,6.45245887499066e-21,9.882981275714437e-17,3.870213185514401e-06,9.22812152585235e-06,2.55243157349049e-06,1.309833471136675e-05
1460,1.5569686499026516e-05,9.70735705217925e-17,1.5569686498929443e-05,6.275748764061863e-21,9.706729477303426e-17,3.8501591695113085e-06,9.18032833830774e-06,2.539198991111323e-06,1.3030487507819048e-05
1461,1.5489027623126206e-05,9.534454534071761e-17,1.548902762303086e-05,6.10387811956552e-21,9.533844146260375e-17,3.830209293506298e-06,9.132783153056067e-06,2.5260351764694207e-06,1.2962992446562366e-05
1462,1.5408787465372703e-05,9.364853269696588e-17,1.5408787465279055e-05,5.936714405619106e-21,9.364259598256588e-17,3.810363014914747e-06,9.085484679445425e-06,2.5129397709198026e-06,1.2895847694360173e-05
1463,1.5328963845350808e-05,9.198488853151197e-17,1.5328963845258824e-05,5.774128716028588e-21,9.197911440280146e-17,3.7906197939928567e-06,9.038431633569733e-06,2.49991241769715e-06,1.2829051427562589e-05
1464,1.5249554594051246e-05,9.035298144715928e-17,1.5249554593960893e-05,5.615995674884143e-21,9.034736545148982e-17,3.770979093822666e-06,8.991622738233246e-06,2.486952761905895e-06,1.2762601832055912e-05
1465,1.5170557553810645e-05,8.875219245861999e-17,1.5170557553721893e-05,5.462193339878201e-21,8.874673026528543e-17,3.751440380297156e-06,8.945056722915283e-06,2.4740604505103654e-06,1.269649710321244e-05
1466,1.5091970578251795e-05,8.718191474754364e-17,1.5091970578164614e-05,5.312603108271271e-21,8.717660214444057e-17,3.7320031221054286e-06,8.898732323735116e-06,2.4612351323249754e-06,1.2630735445840545e-05
1467,1.5013791532224249e-05,8.564155342239589e-17,1.5013791532138607e-05,5.167109625433023e-21,8.563638631277561e-17,3.712666790717972e-06,8.85264828341706e-06,2.4484764580044786e-06,1.2565315074135031e-05
1468,1.4936018291745235e-05,8.413052528309145e-17,1.4936018291661104e-05,5.0256006958880995e-21,8.412549968240063e-17,3.6934308603719912e-06,8.806803351255747e-06,2.4357840800342624e-06,1.2500234211627739e-05
1469,1.4858648743940862e-05,8.26482585902862e-17,1.4858648743858214e-05,4.887967196798081e-21,8.264337062309439e-17,3.67429480805683e-06,8.761196283081578e-06,2.423157652720701e-06,1.2435491091138407e-05
1470,1.4781680786987678e-05,8.119419283923651e-17,1.4781680786906483e-05,4.754102993812852e-21,8.11894387362476e-17,3.6552581134994627e-06,8.715825841226356e-06,2.4105968321815545e-06,1.2371083954725818e-05
1471,1.470511233005449e-05,7.976777853813483e-17,1.470511232997472e-05,4.623904859226516e-21,7.976315463328043e-17,3.6363202591500626e-06,8.670690794489123e-06,2.398101276336421e-06,1.2307011053639186e-05
1472,1.4628941293244523e-05,7.836847699083272e-17,1.4628941293166154e-05,4.4972723923747186e-21,7.83639797184451e-17,3.617480730167654e-06,8.62578991810214e-06,2.3856706448972405e-06,1.2243270648269795e-05
1473,1.4553165607537887e-05,7.699576008386407e-17,1.4553165607460892e-05,4.3741079422120125e-21,7.699138597592652e-17,3.598739014405834e-06,8.581121993697086e-06,2.373304599358848e-06,1.2179861008102919e-05
1474,1.4477783214734332e-05,7.564911007768349e-17,1.4477783214658683e-05,4.254316532009543e-21,7.564485576115604e-17,3.5800946023985717e-06,8.53668580927141e-06,2.3610028029895735e-06,1.2116780411669982e-05
1475,1.440279206739632e-05,7.432801940203575e-17,1.440279206732199e-05,4.137805786115003e-21,7.432388159625412e-17,3.561546987346085e-06,8.492480159154878e-06,2.348764920821898e-06,1.2054027146500963e-05
1476,1.432819012879238e-05,7.303199045537462e-17,1.4328190128719349e-05,4.024485858718374e-21,7.302796596952032e-17,3.5430956651007887e-06,8.448503843976272e-06,2.3365906196431523e-06,1.199159950907706e-05
1477,1.42539753728408e-05,7.176053540825061e-17,1.425397537276904e-05,3.9142693645685125e-21,7.17566211388904e-17,3.524740134153325e-06,8.404755670630304e-06,2.3244795679862712e-06,1.192949580478363e-05
1478,1.4180145784053574e-05,7.051317601058871e-17,1.418014578398306e-05,3.8070713115871715e-21,7.050936893928138e-17,3.5064798956186557e-06,8.36123445224467e-06,2.3124314361205935e-06,1.1867714347863326e-05
1479,1.4106699357480684e-05,6.928944340277912e-17,1.4106699357411396e-05,3.7028090353284776e-21,6.9285740593748e-17,3.4883144532222427e-06,8.317939008147299e-06,2.3004458960427075e-06,1.1806253461369541e-05
1480,1.4033634098654651e-05,6.808887793050531e-17,1.4033634098586561e-05,3.601402135233331e-21,6.808527652837421e-17,3.4702433132862896e-06,8.274868163833768e-06,2.288522621467353e-06,1.1745111477120058e-05
1481,1.3960948023535383e-05,6.691102896323502e-17,1.3960948023468473e-05,3.502772412629577e-21,6.690752619082645e-17,3.4522659847160666e-06,8.232020750934886e-06,2.2766612878183656e-06,1.1684286735650952e-05
1482,1.3888639158455337e-05,6.575545471630167e-17,1.3888639158389582e-05,3.406843810430121e-21,6.575204787249524e-17,3.4343819789862976e-06,8.189395607184461e-06,2.264861572219668e-06,1.162377758617076e-05
1483,1.3816705540064954e-05,6.462172207650515e-17,1.3816705540000332e-05,3.3135423544825126e-21,6.461840853415458e-17,3.416590810127631e-06,8.146991576387229e-06,2.253123153486313e-06,1.1563582386514859e-05
1484,1.374514521527837e-05,6.35094064311616e-17,1.3745145215214861e-05,3.22279609652474e-21,6.350618363506894e-17,3.3988919947131723e-06,8.104807508386947e-06,2.2414457121155747e-06,1.1503699503100119e-05
1485,1.3673956241219442e-05,6.241809150053443e-17,1.3673956241157024e-05,3.1345350587032755e-21,6.241495696547953e-17,3.381285051845096e-06,8.062842259034681e-06,2.2298289302780796e-06,1.1444127310879777e-05
1486,1.360313668516806e-05,6.134736917357899e-17,1.3603136685106713e-05,3.048691179610567e-21,6.134432048240311e-17,3.363769503141325e-06,8.021094690157223e-06,2.218272491808993e-06,1.1384864193298548e-05
1487,1.3532684624506707e-05,6.02968393469354e-17,1.353268462444641e-05,2.9651982618003775e-21,6.02938741486773e-17,3.3463448727222787e-06,7.97956366952571e-06,2.2067760821992476e-06,1.1325908542247989e-05
1488,1.3462598146667351e-05,5.926610976710518e-17,1.3462598146608084e-05,2.883991920740482e-21,5.926322577518806e-17,3.3290106871976964e-06,7.938248070824392e-06,2.1953393885868195e-06,1.1267258758022088e-05
1489,1.3392875349078578e-05,5.825479587574814e-17,1.3392875349020322e-05,2.805009535163383e-21,5.825199086621653e-17,3.311766475653528e-06,7.89714677361956e-06,2.1839620997480495e-06,1.1208913249273088e-05
1490,1.3323514339113026e-05,5.726252065803822e-17,1.3323514339055763e-05,2.72819019877673e-21,5.725979246784294e-17,3.2946117696388953e-06,7.856258663328667e-06,2.172643906089014e-06,1.1150870432967562e-05
1491,1.3254513234035106e-05,5.628891449401722e-17,1.3254513233978817e-05,2.6534746732962294e-21,5.628626101934737e-17,3.2775461031531194e-06,7.81558263118957e-06,2.1613844996369365e-06,1.1093128734342688e-05
1492,1.3185870160948974e-05,5.5333615012887e-17,1.318587016089364e-05,2.5808053427648117e-21,5.5331034207547604e-17,3.260569012632823e-06,7.775117574229974e-06,2.1501835740316474e-06,1.1035686586862797e-05
1493,1.3117583256746792e-05,5.439626695018205e-17,1.3117583256692396e-05,2.5101261691228303e-21,5.439375682401625e-17,3.2436800369390952e-06,7.73486239523701e-06,2.13904082451709e-06,1.0978542432176106e-05
1494,1.3049650668057274e-05,5.3476522007765234e-17,1.3049650668003797e-05,2.4413826489950458e-21,5.3474080625119514e-17,3.22687871734473e-06,7.694816002726995e-06,2.127955947932869e-06,1.0921694720071725e-05
1495,1.2982070551194483e-05,5.257403871659068e-17,1.298207055114191e-05,2.37452177166105e-21,5.2571664194822246e-17,3.2101645975215262e-06,7.654977310915335e-06,2.1169286427058443e-06,1.086514190843686e-05
1496,1.2914841072106926e-05,5.168848230217908e-17,1.2914841072055239e-05,2.3094919781767387e-21,5.1686172810204076e-17,3.193537223527662e-06,7.615345239686596e-06,2.1059586088417725e-06,1.0808882463214258e-05
1497,1.284796040632689e-05,5.0819524552751475e-17,1.284796040627607e-05,2.246243121615297e-21,5.081727830963298e-17,3.17699614379513e-06,7.5759187145647386e-06,2.0950455479169877e-06,1.0752914858359868e-05
1498,1.278142673892005e-05,4.996684368996899e-17,1.2781426738870083e-05,2.1847264283970468e-21,4.9964658963543656e-17,3.1605409091172443e-06,7.536696666683491e-06,2.0841891630701297e-06,1.0697237575800735e-05
1499,1.2715238264435377e-05,4.913012424222675e-17,1.2715238264386248e-05,2.1248944606783286e-21,4.91279993477691e-17,3.144171072636209e-06,7.497678032756906e-06,2.073389158993916e-06,1.0641849105393116e-05
1500,1.2649393186855289e-05,4.830905692045147e-17,1.264939318680698e-05,2.0667010797704234e-21,4.830699021937469e-17,3.127886189830758e-06,7.458861755050047e-06,2.062645241926955e-06,1.0586747944880804e-05
1501,1.2583889719546039e-05,4.75033384963529e-17,1.2583889719498535e-05,2.010101410560297e-21,4.750132839494528e-17,3.111685818503857e-06,7.420246781349849e-06,2.0519571196456043e-06,1.0531932599853706e-05
1502,1.2518726085208408e-05,4.6712671683080704e-17,1.2518726085161696e-05,1.955051806905731e-21,4.671071663127669e-17,3.0955695187704695e-06,7.381832064936122e-06,2.0413245014558745e-06,1.047740158370659e-05
1503,1.2453900515828648e-05,4.5936765018239016e-17,1.2453900515782712e-05,1.9015098179781677e-21,4.593486350842388e-17,3.0795368530453926e-06,7.343616564552717e-06,2.03074709818537e-06,1.0423153417598109e-05
1504,1.2389411252629676e-05,4.517533274921198e-17,1.23894112525845e-05,1.849434155527294e-21,4.5173483315059245e-17,3.063587386031153e-06,7.305599244378832e-06,2.0202246221752773e-06,1.0369186630409986e-05
1505,1.2325256546022518e-05,4.4428094720754394e-17,1.232525654597809e-05,1.798784662042142e-21,4.4426295936095103e-17,3.04772068470597e-06,7.2677790740004856e-06,2.009756787272394e-06,1.0315499758706456e-05
1506,1.2261434655558048e-05,4.3694776264802775e-17,1.2261434655514353e-05,1.749522279784136e-21,4.369302674252569e-17,3.03193631831178e-06,7.230155028382125e-06,1.999343308821203e-06,1.0262091346693906e-05
1507,1.2197943849878929e-05,4.2975108092462603e-17,1.2197943849835954e-05,1.7016090206682196e-21,4.2973406483444596e-17,3.016233858342326e-06,7.1927260878384e-06,1.9889839036559792e-06,1.0208959946180727e-05
1508,1.2134782406671863e-05,4.2268826188128915e-17,1.2134782406629595e-05,1.6550079369688317e-21,4.226717118019456e-17,3.000612878531312e-06,7.1554912380060784e-06,1.9786782900929534e-06,1.015610411653739e-05
1509,1.207194861262005e-05,4.1575671705697685e-17,1.2071948612578475e-05,1.6096830928281381e-21,4.157406202260744e-17,2.9850729548406175e-06,7.118449469816103e-06,1.9684261879225035e-06,1.010352242465672e-05
1510,1.2009440763355926e-05,4.0895390866826913e-17,1.2009440763315031e-05,1.5655995365445558e-21,4.0893825267292895e-17,2.9696136654485724e-06,7.081599779465807e-06,1.9582273184013928e-06,1.005121344491438e-05
1511,1.1947257163414128e-05,4.0227734861206417e-17,1.1947257163373901e-05,1.5227232736201957e-21,4.0226212137935284e-17,2.9542345907383035e-06,7.044941168391283e-06,1.9480814042450537e-06,9.999175759129586e-06
1512,1.1885396126184747e-05,3.9572459748797077e-17,1.1885396126145175e-05,1.481021240546436e-21,3.957097872755898e-17,2.9389353132861307e-06,7.008472643239875e-06,1.937988169619903e-06,9.947407956526006e-06
1513,1.1823855973866772e-05,3.892932636399993e-17,1.1823855973827842e-05,1.4404612793074233e-21,3.892788590272304e-17,2.923715417850035e-06,6.972193215842836e-06,1.927947340135705e-06,9.895908633692871e-06
1514,1.1762635037421842e-05,3.8298100221717454e-17,1.1762635037383544e-05,1.4010121125818249e-21,3.8296699209607254e-17,2.9085744913581796e-06,6.9361019031881194e-06,1.917958642837974e-06,9.844676394546299e-06
1515,1.1701731656528192e-05,3.767855142526908e-17,1.1701731656490514e-05,1.3626433196237224e-21,3.7677188781951804e-17,2.8935121228974992e-06,6.900197727393325e-06,1.908021806200414e-06,9.793709850290824e-06
1516,1.1641144179534869e-05,3.707045457612467e-17,1.1641144179497798e-05,1.325325312804039e-21,3.706912925081419e-17,2.8785279037023446e-06,6.864479715678777e-06,1.898136560117401e-06,9.743007619381122e-06
1517,1.158087096341619e-05,3.647358868541965e-17,1.1580870963379717e-05,1.2890293147944175e-21,3.647229965610713e-17,2.863621427143189e-06,6.828946900340745e-06,1.8883026358965053e-06,9.692568327483934e-06
1518,1.1520910373726436e-05,3.588773708721658e-17,1.1520910373690549e-05,1.2537273363759462e-21,3.588648335988244e-17,2.8487922887153957e-06,6.7935983187248185e-06,1.8785197662510517e-06,9.642390607440214e-06
1519,1.1461260784554774e-05,3.531268735347875e-17,1.1461260784519461e-05,1.219392154855629e-21,3.5311467961326093e-17,2.834040086028043e-06,6.758433013199409e-06,1.8687876852927214e-06,9.592473099227453e-06
1520,1.140192057848044e-05,3.4748231210721736e-17,1.1401920578445691e-05,1.1859972930739507e-21,3.474704521343084e-17,2.8193644187928092e-06,6.723450031129402e-06,1.8591061285241903e-06,9.542814449922212e-06
1521,1.134288814652815e-05,3.4194164458309816e-17,1.1342888146493955e-05,1.1535169989873507e-21,3.419301094131297e-17,2.8047648888129216e-06,6.688648424849935e-06,1.8494748328318078e-06,9.493413313662857e-06
1522,1.1284161888123743e-05,3.3650286888364505e-17,1.1284161888090092e-05,1.1219262258098604e-21,3.36491649621408e-17,2.7902410999721504e-06,6.654027251640329e-06,1.8398935364783168e-06,9.44426835161248e-06
1523,1.1225740211050052e-05,3.311640220725362e-17,1.1225740211016937e-05,1.0912006126985898e-21,3.3115311006642995e-17,2.7757926582238797e-06,6.619585573698152e-06,1.830361979095606e-06,9.395378231922032e-06
1524,1.116762153140304e-05,3.259231795862927e-17,1.1167621531370448e-05,1.0613164659681726e-21,3.259125664216535e-17,2.761419171580221e-06,6.585322458113418e-06,1.8208799016775074e-06,9.34674162969364e-06
1525,1.110980427354812e-05,3.2077845447984354e-17,1.1109804273516043e-05,1.0322507408196793e-21,3.207681319724555e-17,2.747120250101191e-06,6.551236976842921e-06,1.811447046572629e-06,9.298357226944112e-06
1526,1.1052286870076759e-05,3.157279966869737e-17,1.1052286870045187e-05,1.0039810235699109e-21,3.1571795687675786e-17,2.732895505883948e-06,6.517328206684709e-06,1.8020631574772228e-06,9.250223712568657e-06
1527,1.0995067761763257e-05,3.107699922953615e-17,1.099506776173218e-05,9.764855143673684e-22,3.107602274402374e-17,2.7187445530520816e-06,6.483595229252692e-06,1.7927279794280961e-06,9.202339782304775e-06
1528,1.0938145397521804e-05,3.059026628359169e-17,1.0938145397491214e-05,9.497430103815743e-22,3.0589316540583226e-17,2.7046670077449612e-06,6.450037130951384e-06,1.7834412587955567e-06,9.154704138696346e-06
1529,1.0881518234363737e-05,3.0112426458613636e-17,1.0881518234333625e-05,9.23732889452774e-22,3.011150272572608e-17,2.6906624881071427e-06,6.416653002950772e-06,1.7742027432763947e-06,9.107315491057915e-06
1530,1.0825184737355027e-05,2.9643308788719976e-17,1.0825184737325384e-05,8.98435094189418e-22,2.964241035362766e-17,2.676730614277826e-06,6.383441941161333e-06,1.7650121818869063e-06,9.060172555439158e-06
1531,1.0769143379573993e-05,2.918274564745338e-17,1.076914337954481e-05,8.73830116501156e-22,2.9181871817338714e-17,2.6628710083803748e-06,6.350403046209167e-06,1.7558693249559475e-06,9.013274054589542e-06
1532,1.071339264206924e-05,2.873057268215787e-17,1.071339264204051e-05,8.498989825554175e-22,2.872972278317713e-17,2.649083294511888e-06,6.317535423411265e-06,1.746773924118031e-06,8.966618717923153e-06
1533,1.0657931013817818e-05,2.828662874964955e-17,1.0657931013789532e-05,8.266232381459783e-22,2.82858021264132e-17,2.635367098732828e-06,6.284838182750921e-06,1.737725732306457e-06,8.92020528148375e-06
1534,1.0602756991683616e-05,2.7850755853155866e-17,1.0602756991655765e-05,8.039849344622321e-22,2.784995186822316e-17,2.6217220490567e-06,6.252310438853255e-06,1.7287245037464792e-06,8.874032487909956e-06
1535,1.0547869080375935e-05,2.742279908049816e-17,1.0547869080348512e-05,7.819666142481885e-22,2.7422017113885646e-17,2.608147775439795e-06,6.2199513109608745e-06,1.7197699939485087e-06,8.828099086400669e-06
1536,1.0493265792408342e-05,2.700260654349321e-17,1.0493265792381339e-05,7.605512983405284e-22,2.7001845992196578e-17,2.5946439097709766e-06,6.187759922909671e-06,1.7108619597013545e-06,8.782403832680649e-06
1537,1.0438945648057685e-05,2.659002931854936e-17,1.0438945648031095e-05,7.397224725753354e-22,2.6589289596078465e-17,2.581210085861529e-06,6.155735403104729e-06,1.7020001590654966e-06,8.736945488966258e-06
1538,1.038490717532336e-05,2.618492138843379e-17,1.0384907175297175e-05,7.194640750534041e-22,2.6184201924360394e-17,2.5678459394350574e-06,6.1238768844963735e-06,1.6931843513664004e-06,8.691722823931432e-06
1539,1.0331148909886776e-05,2.578713958518774e-17,1.0331148909860989e-05,6.997604837543064e-22,2.578643982470562e-17,2.5545511081174396e-06,6.092183504556343e-06,1.6844142971878592e-06,8.646734612673784e-06
1540,1.0277669395071037e-05,2.5396543534166945e-17,1.0277669395045641e-05,6.805965044896661e-22,2.5395862937664067e-17,2.541325231426832e-06,6.060654405254084e-06,1.6756897583653772e-06,8.601979636680916e-06
1541,1.022446718180086e-05,2.501299559918508e-17,1.0224467181775847e-05,6.619573591863493e-22,2.5012333641827486e-17,2.528167950763731e-06,6.029288733033176e-06,1.6670104979795883e-06,8.557456683796907e-06
1542,1.0171540828562652e-05,2.463636082873841e-17,1.0171540828538015e-05,6.43828674490538e-22,2.463571700006548e-17,2.5150789094010836e-06,5.998085638787875e-06,1.6583762803497037e-06,8.51316454818896e-06
1543,1.0118888901364862e-05,2.4266506903290202e-17,1.0118888901340596e-05,6.261964706838961e-22,2.4265880706821057e-17,2.5020577524744513e-06,5.967044277839786e-06,1.6497868710270006e-06,8.469102030314237e-06
1544,1.0066509973698492e-05,2.3903304083594095e-17,1.0066509973674589e-05,6.090471509032845e-22,2.3902695036444708e-17,2.489104126972229e-06,5.936163809914655e-06,1.6412420367883432e-06,8.425267936886885e-06
1545,1.0014402626497842e-05,2.3546625160035715e-17,1.0014402626474296e-05,5.923674906557083e-22,2.354603279254656e-17,2.4762176817259095e-06,5.905443399119289e-06,1.6327415456297354e-06,8.381661080845198e-06
1546,9.962565448101474e-06,2.3196345402972588e-17,9.962565448078277e-06,5.761446276204137e-22,2.3195769258346448e-17,2.463398067400407e-06,5.87488221391859e-06,1.624285166759913e-06,8.338280281318998e-06
1547,9.910997034213328e-06,2.2852342514052424e-17,9.910997034190475e-06,5.603660517302681e-22,2.285178214800215e-17,2.450644936484427e-06,5.844479427112716e-06,1.6158726705939635e-06,8.295124363597143e-06
1548,9.859695987864119e-06,2.2514496578490653e-17,9.859695987841605e-06,5.450195955247782e-22,2.2513951558896568e-17,2.4379579432808865e-06,5.814234215814362e-06,1.6075038287469854e-06,8.25219215909525e-06
1549,9.808660919372883e-06,2.2182690018288092e-17,9.808660919350701e-06,5.300934247673026e-22,2.218215992486474e-17,2.4253367438973906e-06,5.784145761426159e-06,1.5991784140277781e-06,8.20948250532355e-06
1550,9.757890446308744e-06,2.1856807546370206e-17,9.757890446286887e-06,5.15576029319227e-22,2.1856291970342282e-17,2.4127809962367526e-06,5.7542132496181934e-06,1.5908962004325641e-06,8.166994245854947e-06
1551,9.707383193452875e-06,2.1536736121629857e-17,9.707383193431339e-06,5.0145621426406315e-22,2.153623466541697e-17,2.400290359987568e-06,5.724435870305644e-06,1.582656963138749e-06,8.124726230293211e-06
1552,9.657137792760692e-06,2.1222364904855507e-17,9.657137792739471e-06,4.877230912746279e-22,2.1221877181765595e-17,2.3878644966148405e-06,5.6948128176265404e-06,1.5744604784987088e-06,8.08267731424138e-06
1553,9.607152883324196e-06,2.0913585215527553e-17,9.607152883303283e-06,4.743660702166433e-22,2.0913110849458678e-17,2.375503069350651e-06,5.665343289919634e-06,1.5663065240336148e-06,8.040846359270285e-06
1554,9.557427111334561e-06,2.0610290489465525e-17,9.557427111313951e-06,4.613748509822859e-22,2.0609829114615868e-17,2.363205743184884e-06,5.6360264897023925e-06,1.5581948784272881e-06,7.999232232887276e-06
1555,9.507959130044884e-06,2.0312376237309417e-17,9.507959130024572e-06,4.487394155473856e-22,2.0311927497895176e-17,2.3509721848559957e-06,5.606861623649097e-06,1.5501253215200897e-06,7.957833808505093e-06
1556,9.458747599733164e-06,2.0019740003818623e-17,9.458747599713143e-06,4.364500202461497e-22,2.001930355379966e-17,2.3388020628418373e-06,5.577847902569075e-06,1.5420976343028383e-06,7.916649965410913e-06
1557,9.409791187665446e-06,1.973228132797237e-17,9.409791187645714e-06,4.2449718825745535e-22,1.973185683078538e-17,2.3266950473505213e-06,5.54898454138503e-06,1.5341115989107652e-06,7.875679588735551e-06
1558,9.361088568059185e-06,1.9449901703855773e-17,9.361088568039735e-06,4.12871702296915e-22,1.9449488832154727e-17,2.314650810311342e-06,5.520270759111496e-06,1.526166998617499e-06,7.834921569422838e-06
1559,9.312638422046792e-06,1.9172504542316046e-17,9.31263842202762e-06,4.0156459750908177e-22,1.917210297771977e-17,2.3026690253657367e-06,5.491705778833399e-06,1.5182636178290811e-06,7.794374804199135e-06
1560,9.264439437639365e-06,1.8899995133373617e-17,9.264439437620464e-06,3.905671545543108e-22,1.8899604566220278e-17,2.290749367858303e-06,5.463288827684741e-06,1.5104012420780158e-06,7.754038195543044e-06
1561,9.21649030969063e-06,1.863228060937326e-17,9.216490309671996e-06,3.7987089288494766e-22,1.863190073848157e-17,2.278891514827858e-06,5.435019136827382e-06,1.502579658017348e-06,7.71391065165524e-06
1562,9.168789739861053e-06,1.8369269908860643e-17,9.168789739842684e-06,3.694675642056586e-22,1.836890044129762e-17,2.2670951449985447e-06,5.406895941429952e-06,1.4947986534147755e-06,7.673991086428496e-06
1563,9.121336436582164e-06,1.8110873741169947e-17,9.121336436564053e-06,3.5934914611285837e-22,1.8110514392025002e-17,2.25535993877099e-06,5.378918480646857e-06,1.4870580171467923e-06,7.634278419417846e-06
1564,9.074129115021043e-06,1.7857004551708527e-17,9.074129115003186e-06,3.4950783590833217e-22,1.7856655043873766e-17,2.2436855782135046e-06,5.351085997597406e-06,1.4793575391928605e-06,7.59477157581091e-06
1565,9.02716649704502e-06,1.7607576487924834e-17,9.027166497027411e-06,3.3993604458228086e-22,1.7607236551881386e-17,2.232071747053332e-06,5.323397739345047e-06,1.4716970106296148e-06,7.555469486398379e-06
1566,8.980447311186533e-06,1.736250536594617e-17,8.980447311169171e-06,3.306263909611485e-22,1.736217473955633e-17,2.220518130667945e-06,5.295852956876708e-06,1.4640762236250975e-06,7.516371087544654e-06
1567,8.933970292608207e-06,1.712170863787297e-17,8.933970292591085e-06,3.2157169601572116e-22,1.7121387066178063e-17,2.209024416076382e-06,5.268450905082255e-06,1.4564949714330247e-06,7.477475321158637e-06
1568,8.88773418306808e-06,1.688510535971673e-17,8.887734183051195e-06,3.1276497732510586e-22,1.6884792594740496e-17,2.197590291930639e-06,5.241190842734049e-06,1.4489530483870805e-06,7.438781134664688e-06
1569,8.841737730885038e-06,1.665261615996879e-17,8.841737730868386e-06,3.041994436923228e-22,1.6652311960526173e-17,2.1862154485070988e-06,5.214072032466614e-06,1.4414502498952437e-06,7.400287480973713e-06
1570,8.79597969090443e-06,1.6424163208787634e-17,8.795979690888006e-06,2.95868489907356e-22,1.6423867340298787e-17,2.1748995776980087e-06,5.18709374075642e-06,1.433986372434145e-06,7.3619933184544295e-06
1571,8.750458824463846e-06,1.619967018779238e-17,8.750458824447646e-06,2.8776569165362665e-22,1.6199382422101773e-17,2.1636423730030034e-06,5.1602552379017594e-06,1.42656121354345e-06,7.323897610904762e-06
1572,8.705173899359106e-06,1.5979062260450608e-17,8.705173899343128e-06,2.798848005539598e-22,1.5978782375651085e-17,2.1524435295206734e-06,5.133555798002738e-06,1.419174571820278e-06,7.285999327523411e-06
1573,8.660123689810395e-06,1.5762266043048684e-17,8.660123689794633e-06,2.7221973935222417e-22,1.5761993823310352e-17,2.1413027439401753e-06,5.106994698941374e-06,1.4118262469136444e-06,7.248297442881549e-06
1574,8.615306976428606e-06,1.554920957623321e-17,8.615306976413056e-06,2.6476459722693063e-22,1.5548944811636992e-17,2.130219714532889e-06,5.08057122236179e-06,1.4045160395189365e-06,7.210790936894679e-06
1575,8.570722546181845e-06,1.5339822297112227e-17,8.570722546166505e-06,2.575136252331737e-22,1.5339564783487983e-17,2.1191941411441186e-06,5.054284653650523e-06,1.3972437513724172e-06,7.173478794794641e-06
1576,8.526369192362108e-06,1.5134035011905162e-17,8.526369192346973e-06,2.504612318694031e-22,1.5133784550674268e-17,2.1082257251848357e-06,5.028134281916932e-06,1.3900091852457573e-06,7.136360007101768e-06
1577,8.482245714552157e-06,1.493177986913074e-17,8.482245714537226e-06,2.4360197876560494e-22,1.4931536267152937e-17,2.0973141696234695e-06,5.0021193999737056e-06,1.3828121449405982e-06,7.0994335695971754e-06
1578,8.43835091859254e-06,1.473299033332217e-17,8.438350918577807e-06,2.3693057648956927e-22,1.4732753402746636e-17,2.0864591789777354e-06,4.9762393043174774e-06,1.375652435283141e-06,7.062698483295213e-06
1579,8.394683616548814e-06,1.4537601159259258e-17,8.394683616534277e-06,2.3044188046800815e-22,1.4537370717379732e-17,2.0756604593065125e-06,4.950493295109544e-06,1.3685298621187665e-06,7.026153754416056e-06
1580,8.351242626678922e-06,1.434554836670723e-17,8.351242626664577e-06,2.241308870193809e-22,1.4345324235821137e-17,2.0649177182017586e-06,4.924880676156681e-06,1.361444232306683e-06,6.989798394358439e-06
